0,1,2,3,4
DB16072,0.9904624819755554,ORP-101,,[H][C@@]12OC3=C4C(C[C@H]5N(CC6CC6)CC[C@@]14[C@@]51CC[C@@]2(OC)[C@]([H])(C1)[C@](C)(O)C(C)(C)C)=CC=C3OCCOC1=CC=C2C[C@H]3N(CC4CC4)CC[C@]45C2=C1O[C@@]4([H])[C@]1(CC[C@@]35C[C@]1([H])[C@](C)(O)C(C)(C)C)OC
DB05790,0.9904568791389465,SR 140333,,[Cl-].CC(C)OC1=CC=CC(CC(=O)N2CCC[C@](CC[N+]34CCC(CC3)(CC4)C3=CC=CC=C3)(C2)C2=CC(Cl)=C(Cl)C=C2)=C1
DB04029,0.9904512166976929,Phenylalanylamide,,N[C@@H](CC1=CC=CC=C1)C(N)=O
DB01359,0.9904424548149109,Penbutolol,,CC(C)(C)NC[C@H](O)COC1=CC=CC=C1C1CCCC1
DB02928,0.9904080033302307,3-Amino-6-Hydroxy-Tyrosine,,N[C@@H](CC1=CC(N)=C(O)C=C1O)C(O)=O
DB00901,0.9903954863548279,Bitolterol,,CC1=CC=C(C=C1)C(=O)OC1=C(OC(=O)C2=CC=C(C)C=C2)C=C(C=C1)C(O)CNC(C)(C)C
DB00333,0.9903931021690369,Methadone,,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB01616,0.9903500080108643,Alverine,,CCN(CCCC1=CC=CC=C1)CCCC1=CC=CC=C1
DB06660,0.9903444647789001,Saredutant,,CN(C[C@@H](CCN1CCC(CC1)(NC(C)=O)C1=CC=CC=C1)C1=CC=C(Cl)C(Cl)=C1)C(=O)C1=CC=CC=C1
DB07316,0.9903319478034973,"N-{1-[(1-carbamoylcyclopropyl)methyl]piperidin-4-yl}-N-cyclopropyl-4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]benzamide",,C[C@](O)(C1=CC=C(C=C1)C(=O)N(C1CC1)C1CCN(CC2(CC2)C(N)=O)CC1)C(F)(F)F
DB01183,0.9903309345245361,Naloxone,,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O
DB13775,0.9903274178504944,Tertatolol,,CC(C)(C)NCC(O)COC1=CC=CC2=C1SCCC2
DB05590,0.9903171062469482,Bedoradrine,,CN(C)C(=O)COC1=CC=C2CC[C@@H](CC2=C1)NC[C@H](O)C1=CC=C(O)C(CCO)=C1
DB09552,0.990263819694519,Thonzonium,,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(OC)C=C1)C1=NC=CC=N1
DB01445,0.9902509450912476,Bufotenine,,CN(C)CCC1=CNC2=C1C=C(O)C=C2
DB06199,0.990196704864502,Atrasentan,,CCCCN(CCCC)C(=O)CN1C[C@@H]([C@H]([C@@H]1C1=CC=C(OC)C=C1)C(O)=O)C1=CC2=C(OCO2)C=C1
DB00967,0.9901646971702576,Desloratadine,,ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1
DB00539,0.990146815776825,Toremifene,,CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1
DB01149,0.9901008605957031,Nefazodone,yes,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1
DB01408,0.9900779724121094,Bambuterol,,CN(C)C(=O)OC1=CC(=CC(OC(=O)N(C)C)=C1)C(O)CNC(C)(C)C
DB00226,0.9900752902030945,Guanadrel,,NC(N)=NCC1COC2(CCCCC2)O1
DB12184,0.9900642037391663,Gepirone,,CC1(C)CC(=O)N(CCCCN2CCN(CC2)C2=NC=CC=N2)C(=O)C1
DB00735,0.9900310039520264,Naftifine,,CN(CC=CC1=CC=CC=C1)CC1=CC=CC2=CC=CC=C12
DB12763,0.9900296330451965,MK-1496,,C[C@H](N)C1=CC=C(C=C1)[C@H](O)CNC(C)(C)C
DB01100,0.990022599697113,Pimozide,,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1
DB00420,0.9900034070014954,Promazine,,CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12
DB01035,0.9900009632110596,Procainamide,,CCN(CC)CCNC(=O)C1=CC=C(N)C=C1
DB06216,0.9899683594703674,Asenapine,,CN1CC2C(C1)C1=C(OC3=CC=C(Cl)C=C23)C=CC=C1
DB06726,0.9899557828903198,Bufuralol,,CCC1=CC=CC2=C1OC(=C2)C(O)CNC(C)(C)C
DB07061,0.9899126887321472,"1-(CYCLOHEXYLAMINO)-3-(6-METHYL-3,4-DIHYDRO-1H-CARBAZOL-9(2H)-YL)PROPAN-2-OL",,[H][C@](O)(CNC1CCCCC1)CN1C2=C(CCCC2)C2=C1C=CC(C)=C2
DB07345,0.9899014234542847,4-(2-aminoethyl)-2-cyclohexylphenol,,NCCC1=CC=C(O)C(=C1)C1CCCCC1
DB00409,0.9898828864097595,Remoxipride,,CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC
DB00813,0.9898247122764587,Fentanyl,,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1
DB00540,0.9898142218589783,Nortriptyline,yes,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
DB00408,0.9898000359535217,Loxapine,yes,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2
DB02308,0.9897468090057373,"4-(1,3,2-Dioxaborolan-2-Yloxy)Butan-1-Aminium",,[NH3+]CCCCOB1OCCO1
DB02868,0.9897232055664062,Deacetoxyvinzolidine,,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)(C[C@@]22OC(=O)N(CCCl)C2=O)[C@@]13[H])[C@]1(C[C@H]2CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC
DB17052,0.9897074699401855,SB 224289,,CN1CCC2(COC3=CC4=C(C=C23)N(CC4)C(=O)C2=CC=C(C=C2)C2=C(C)C=C(C=C2)C2=NOC(C)=N2)CC1
DB00391,0.9897009134292603,Sulpiride,,CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O
DB12998,0.9896239638328552,PF-00217830,,O=C1CCC2=CC=C(OCCCCN3CCN(CC3)C3=CC=CC4=CC=CC=C34)N=C2N1
DB01161,0.9895540475845337,Chloroprocaine,,CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1
DB00960,0.9895385503768921,Pindolol,,CC(C)NCC(O)COC1=CC=CC2=C1C=CN2
DB00768,0.9895111918449402,Olopatadine,,CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2
DB09225,0.9894877672195435,Zotepine,yes,CN(C)CCOC1=CC2=CC=CC=C2SC2=CC=C(Cl)C=C12
DB00777,0.9894682765007019,Propiomazine,,CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1
DB04723,0.9894647598266602,2-(3-GUANIDINOPHENYL)-3-MERCAPTOPROPANOIC ACID,,NC(N)=NC1=CC=CC(=C1)[C@@H](CS)C(O)=O
DB00508,0.989402174949646,Triflupromazine,,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F
DB01071,0.9893497824668884,Mequitazine,,C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=CC=CC=C12
DB00298,0.9893184304237366,Dapiprazole,,CC1=CC=CC=C1N1CCN(CCC2=NN=C3CCCCN23)CC1
DB16213,0.9893136620521545,Ladostigil,,CCN(C)C(=O)OC1=CC2=C(CC[C@H]2NCC#C)C=C1
DB15971,0.9892870187759399,Clorotepine,,CN1CCN(CC1)C1CC2=CC=CC=C2SC2=C1C=C(Cl)C=C2
DB16068,0.9892463088035583,BTRX-335140,,CCC1=CC(F)=C2N=C(N3CCC(CC3)NC3CCOCC3)C(C3=NC(C)=NO3)=C(C)C2=C1
DB04840,0.989225447177887,Debrisoquine,,NC(=N)N1CCC2=CC=CC=C2C1
DB06962,0.9892141222953796,JNJ-27390467,,NCC1=CC=C2OCC3(CCN(CC3)C(=O)C3=CC=C(O3)C#CC3=CC=CC=C3)C2=C1
DB12608,0.989188015460968,Emixustat,,NCC[C@@H](O)C1=CC(OCC2CCCCC2)=CC=C1
DB09013,0.9891547560691833,Befunolol,,CC(C)NCC(O)COC1=CC=CC2=C1OC(=C2)C(C)=O
DB01142,0.9891216158866882,Doxepin,yes,[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12
DB08936,0.9891084432601929,Chlorcyclizine,,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
DB12543,0.9890682101249695,Samidorphan,,NC(=O)C1=CC=C2C[C@H]3N(CC4CC4)CC[C@@]4(CC(=O)CC[C@@]34O)C2=C1O
DB01439,0.988940417766571,3-Methylthiofentanyl,,CCC(=O)N(C1CCN(CCC2=CC=CS2)CC1C)C1=CC=CC=C1
DB13876,0.9889312982559204,Brofaromine,,COC1=CC2=C(OC(=C2)C2CCNCC2)C(Br)=C1
DB00363,0.9889238476753235,Clozapine,,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12
DB00725,0.9889206290245056,Homatropine methylbromide,,[Br-].C[N+]1(C)C2CCC1CC(C2)OC(=O)C(O)C1=CC=CC=C1
DB03072,0.9888801574707031,"2-{3-[4-(4-Fluorophenyl)-3,6-Dihydro-1(2h)-Pyridinyl]Propyl}-8-Methyl-4(3h)-Quinazolinone",,CC1=CC=CC2=C1N=C(CCCN1CCC(=CC1)C1=CC=C(F)C=C1)NC2=O
DB12526,0.9888609051704407,Batefenterol,,COC1=CC(NC(=O)CCN2CCC(CC2)OC(=O)NC2=CC=CC=C2C2=CC=CC=C2)=C(Cl)C=C1CNC[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1
DB01460,0.9888424873352051,Diethyltryptamine,,CCN(CC)CCC1=CNC2=CC=CC=C12
DB00195,0.9888120889663696,Betaxolol,,CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1
DB00679,0.9887486696243286,Thioridazine,,CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1
DB01551,0.9887166023254395,Dihydrocodeine,,[H][C@@]12OC3=C4C(C[C@H]5N(C)CC[C@@]14[C@@]5([H])CC[C@@H]2O)=CC=C3OC
DB06121,0.9886942505836487,,,
DB17074,0.9886416792869568,,,
DB04017,0.9886062741279602,Clorgiline,,CN(CCCOC1=CC=C(Cl)C=C1Cl)CC#C
DB09173,0.9886038303375244,Butyrfentanyl,,CCCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1
DB00782,0.9885947704315186,Propantheline,,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12)C(C)C
DB06698,0.9885907769203186,Betahistine,,CNCCC1=CC=CC=N1
DB16349,0.9885242581367493,Vicagrel,,COC(=O)[C@@H](N1CCC2=C(C1)C=C(OC(C)=O)S2)C1=C(Cl)C=CC=C1
DB09085,0.9884920120239258,Tetracaine,,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C
DB00805,0.9884452819824219,Minaprine,yes,CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1
DB16040,0.9884346723556519,DU125530,,ClC1=CC(N2CCN(CCCCN3C(=O)C4=C(C=CC=C4)S3(=O)=O)CC2)=C2OCCOC2=C1
DB09128,0.9883877635002136,Brexpiprazole,,O=C1NC2=CC(OCCCCN3CCN(CC3)C3=C4C=CSC4=CC=C3)=CC=C2C=C1
DB01193,0.9883819222450256,Acebutolol,,CCCC(=O)NC1=CC=C(OCC(O)CNC(C)C)C(=C1)C(C)=O
DB00708,0.988365650177002,Sufentanil,,CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1
DB00804,0.9883440732955933,Dicyclomine,,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1
DB01091,0.9883407354354858,Butenafine,,CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=CC=CC=C12
DB12799,0.9883248805999756,Laniquidar,,COC(=O)C1=CN=C2N1CCC1=CC=CC=C1C2=C1CCN(CCC2=CC=C(OCC3=CC=C4C=CC=CC4=N3)C=C2)CC1
DB06457,0.9883082509040833,Tecastemizole,,FC1=CC=C(CN2C(NC3CCNCC3)=NC3=CC=CC=C23)C=C1
DB06525,0.9882886409759521,Ganstigmine,,CCC1=C(NC(=O)OC2=CC3=C(C=C2)N(C)[C@H]2ON(C)CC[C@@]32C)C=CC=C1
DB09289,0.9881614446640015,Tianeptine,yes,CN1C2=CC=CC=C2C(NCCCCCCC(O)=O)C2=C(C=C(Cl)C=C2)S1(=O)=O
DB06649,0.9881067276000977,Priralfinamide,,C[C@H](NCC1=CC=C(OCC2=CC=CC=C2F)C=C1)C(N)=O
DB12188,0.9880127906799316,Zicronapine,,CN1CCN(CC1(C)C)[C@@H]1C[C@H](C2=C1C=C(Cl)C=C2)C1=CC=CC=C1
DB17056,0.9880037307739258,,,
DB01433,0.988000214099884,Methadyl acetate,,CCC(OC(C)=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB01403,0.9879642724990845,Methotrimeprazine,,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1
DB03874,0.9879571795463562,"(4e,8e,12z,16z)-N,N,4,8,13,17,21-Heptamethyldocosa-4,8,12,16,20-Pentaen-1-Amine",,CN(C)CCC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CCC=C(C)C
DB06468,0.9879544973373413,Cariporide,,CC(C)C1=CC=C(C=C1S(C)(=O)=O)C(=O)NC(N)=N
DB07736,0.9879414439201355,(2S)-4-(4-fluorobenzyl)-N-(2-sulfanylethyl)piperazine-2-carboxamide,,[H][C@]1(CN(CC2=CC=C(F)C=C2)CCN1)C(=O)NCCS
DB01338,0.9879330992698669,Pipecuronium,,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CC[N+](C)(C)CC1)N1CC[N+](C)(C)CC1
DB00637,0.9879266619682312,Astemizole,,COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1
DB12798,0.9879226088523865,Relenopride,,COC1=CC(N)=C(Cl)C=C1C(=O)NCC1CCN(CC[C@H](OC(N)=O)C2=CC=C(F)C=C2)CC1
DB07216,0.9879178404808044,"(11S)-8-CHLORO-11-[1-(METHYLSULFONYL)PIPERIDIN-4-YL]-6-PIPERAZIN-1-YL-11H-BENZO[5,6]CYCLOHEPTA[1,2-B]PYRIDINE",,[H][C@]1(C2CCN(CC2)S(C)(=O)=O)C2=C(C=C(Cl)C=C2)C(=CC2=C1N=CC=C2)N1CCNCC1
DB09271,0.9879029393196106,Cimetropium,,[H][C@](CO)(C(=O)O[C@@]1([H])C[C@@]2([H])[C@]3([H])O[C@]3([H])[C@@]([H])(C1)[N+]2(C)CC1CC1)C1=CC=CC=C1
DB07637,0.9878847002983093,Dibromotyrosine,,[H][C@](N)(CC1=CC(Br)=C(O)C(Br)=C1)C(O)=O
DB08610,0.9878627061843872,N-(2-AMINOETHYL)-2-{3-CHLORO-4-[(4-ISOPROPYLBENZYL)OXY]PHENYL} ACETAMIDE,,CC(C)C1=CC=C(COC2=C(Cl)C=C(CC(=O)NCCN)C=C2)C=C1
DB04859,0.987860381603241,Zanapezil,,O=C(CCC1CCN(CC2=CC=CC=C2)CC1)C1=CC2=C(CCCCN2)C=C1
DB01192,0.9878506064414978,Oxymorphone,,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O
DB07858,0.9878314137458801,(2S)-2-(4-chlorophenyl)-2-[4-(1H-pyrazol-4-yl)phenyl]ethanamine,,NC[C@H](C1=CC=C(Cl)C=C1)C1=CC=C(C=C1)C1=CNN=C1
DB00941,0.9877883791923523,Hexafluronium,,C[N+](C)(CCCCCC[N+](C)(C)C1C2=C(C=CC=C2)C2=C1C=CC=C2)C1C2=C(C=CC=C2)C2=C1C=CC=C2
DB07573,0.9877262711524963,"(2S)-1-(2,5-dimethylphenoxy)-3-morpholin-4-ylpropan-2-ol",,[H][C@@](O)(COC1=C(C)C=CC(C)=C1)CN1CCOCC1
DB00902,0.9877053499221802,Methdilazine,,CN1CCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1
DB03234,0.9876603484153748,"(4'-{[Allyl(Methyl)Amino]Methyl}-1,1'-Biphenyl-4-Yl)(4-Bromophenyl)Methanone",,CN(CC=C)CC1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)C1=CC=C(Br)C=C1
DB04617,0.9876505732536316,"(9S)-9-[(8-AMMONIOOCTYL)AMINO]-1,2,3,4,9,10-HEXAHYDROACRIDINIUM",,[NH3+]CCCCCCCCNC1=C2CCCCC2=[NH+]C2=CC=CC=C12
DB15784,0.9876424074172974,Carmoterol,,COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC=C(O)C3=C2C=CC(=O)N3)C=C1
DB01297,0.9876371622085571,Practolol,,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1
DB08629,0.9875219464302063,"N1-(2-AMINO-4-METHYLPENTYL)OCTAHYDRO-PYRROLO[1,2-A] PYRIMIDINE",,[H][C@](N)(CC(C)C)CN1CCC[N@@]2CCC[C@@]12[H]
DB13094,0.987514853477478,Pruvanserin,,FC1=CC=C(CCN2CCN(CC2)C(=O)C2=C3NC=C(C#N)C3=CC=C2)C=C1
DB07734,0.9875048995018005,N-(1-benzylpiperidin-4-yl)-4-sulfanylbutanamide,,SCCCC(=O)NC1CCN(CC2=CC=CC=C2)CC1
DB00612,0.9874945282936096,Bisoprolol,,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1
DB09342,0.9874792098999023,Propoxycaine,,CCCOC1=CC(N)=CC=C1C(=O)OCCN(CC)CC
DB07555,0.9874765276908875,"Hydroxy(oxo)(2-{(1S)-2,2,2-trifluoro-1-[2-(trimethylarsonio)ethoxy]ethyl}phenyl)ammonium",,[H][C@](OCC[As+](C)(C)C)(C1=CC=CC=C1[N+](O)=O)C(F)(F)F
DB04970,0.9874229431152344,Lesopitron,,ClC1=CN(CCCCN2CCN(CC2)C2=NC=CC=N2)N=C1
DB06209,0.9873772263526917,Prasugrel,,CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=CC=CC=C2F)S1
DB00983,0.9872953295707703,Formoterol,,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1
DB13948,0.9872152805328369,"N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine",,COC1=CC(C#N)=C(OC)C=C1CCNCC1=C(O)C=CC=C1
DB07747,0.9870725274085999,"(3R)-N-(4-CHLOROPHENYL)-3-(HYDROXYMETHYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",,[H][C@]1(CO)CC2=CC=C(C=C2CN1)S(=O)(=O)NC1=CC=C(Cl)C=C1
DB00675,0.9870302081108093,Tamoxifen,,CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1
DB16073,0.9869470596313477,AZD8529,,CC1=CC(=CC2=C1C(=O)N(CC1=CC=C(OC(F)(F)F)C=C1)C2)C1=NC(CN2CCNCC2)=NO1
DB01571,0.986925482749939,3-Methylfentanyl,,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1C)C1=CC=CC=C1
DB00571,0.9869246482849121,Propranolol,,CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2
DB11614,0.9869025945663452,Rupatadine,,CC1=CC(CN2CCC(CC2)=C2C3=CC=C(Cl)C=C3CCC3=C2N=CC=C3)=CN=C1
DB12177,0.9868950843811035,Eplivanserin,,CN(C)CCO\N=C(\C=C\C1=CC=C(O)C=C1)/C1=CC=CC=C1F
DB00892,0.9868545532226562,Oxybuprocaine,,CCCCOC1=CC(=CC=C1N)C(=O)OCCN(CC)CC
DB02977,0.9868341088294983,PNU177836,,[H][C@@](O)(N[C@@]([H])(CC1=CC=CC=C1)[C@]([H])(O)N[C@@]([H])(CC1=CC(C(O)=O)=C(OCC(O)=O)C=C1)[C@@]([H])(O)NCCCCC)OC(C)(C)C
DB12693,0.9868276119232178,Ritanserin,,CC1=C(CCN2CCC(CC2)=C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(=O)N2C=CSC2=N1
DB01178,0.9867358803749084,Chlormezanone,,CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O
DB08019,0.9866660237312317,"N-{(3R,4S)-4-[(6-amino-4-methylpyridin-2-yl)methyl]pyrrolidin-3-yl}-N'-(3-chlorobenzyl)ethane-1,2-diamine",,[H][C@]1(CC2=NC(N)=CC(C)=C2)CNC[C@]1([H])NCCNCC1=CC(Cl)=CC=C1
DB06191,0.9866160154342651,Zosuquidar,,[H][C@]12C3=CC=CC=C3[C@H](N3CCN(C[C@@H](O)COC4=CC=CC5=C4C=CC=N5)CC3)C3=CC=CC=C3[C@@]1([H])C2(F)F
DB01233,0.9865509271621704,Metoclopramide,,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC
DB05421,0.98643559217453,CP-122721,,COC1=CC=C(OC(F)(F)F)C=C1CN[C@H]1CCCN[C@H]1C1=CC=CC=C1
DB01242,0.9864353537559509,Clomipramine,yes,CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2
DB12086,0.9863743782043457,Oxitropium,,CC[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
DB08631,0.9863552451133728,"N-(4-CHLOROPHENYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",,ClC1=CC=C(NS(=O)(=O)C2=CC=C3CCNCC3=C2)C=C1
DB00933,0.9863069653511047,Mesoridazine,,CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2
DB04905,0.9862647652626038,Tesmilifene,,CCN(CC)CCOC1=CC=C(CC2=CC=CC=C2)C=C1
DB05630,0.9862205982208252,Sodium stibogluconate,,O.O.O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[H][C@@]1(O[Sb]2(O)(O[Sb]34([O-])O[C@@H](C([O-])=O)[C@@]([H])(O3)[C@]([H])(O4)[C@H](O)CO)O[C@@H](C([O-])=O)[C@@]1([H])O2)[C@H](O)CO
DB01210,0.9862176775932312,Levobunolol,,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O
DB00457,0.9862104058265686,Prazosin,,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1
DB18794,0.9861660003662109,,,
DB00980,0.986151397228241,Ramelteon,,CCC(=O)NCC[C@@H]1CCC2=C1C1=C(OCC1)C=C2
DB00217,0.9861443042755127,Bethanidine,,CN\C(NCC1=CC=CC=C1)=N/C
DB13530,0.9859948754310608,Mepindolol,,CC(C)NCC(O)COC1=CC=CC2=C1C=C(C)N2
DB09304,0.9859609603881836,Setiptiline,,CN1CCC2=C(C1)C1=CC=CC=C1CC1=CC=CC=C21
DB04688,0.9859312772750854,Methylecgonine,,[H][C@@]12CC[C@@]([H])(N1C)[C@@]([H])(C(=O)OC)[C@@]([H])(O)C2
DB00940,0.9858943223953247,Methantheline,,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12
DB11855,0.9858629107475281,Revefenacin,,CN(CCN1CCC(CC1)OC(=O)NC1=CC=CC=C1C1=CC=CC=C1)C(=O)C1=CC=C(CN2CCC(CC2)C(N)=O)C=C1
DB01758,0.9858604669570923,3-Iodo-Tyrosine,,N[C@@H](CC1=CC=C(O)C(I)=C1)C(O)=O
DB03374,0.9858350157737732,"3,5-Diiodotyrosine",,[H][C@](N)(CC1=CC(I)=C(O)C(I)=C1)C(O)=O
DB01244,0.9858191013336182,Bepridil,,CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1
DB16160,0.9858015179634094,ASTX660,,C[C@@H]1CN(CC(=O)N2CC(C)(C)C3=C2C=C(CC2=CC=C(F)C=C2)C(CO)=N3)[C@@H](CN2CCOC[C@H]2C)CN1
DB00728,0.9857115149497986,Rocuronium,,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)[C@H](C[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1
DB12313,0.9856361150741577,Dopexamine,,OC1=C(O)C=C(CCNCCCCCCNCCC2=CC=CC=C2)C=C1
DB06684,0.9855622053146362,Vilazodone,yes,NC(=O)C1=CC2=CC(=CC=C2O1)N1CCN(CCCCC2=CNC3=C2C=C(C=C3)C#N)CC1
DB01452,0.9855543375015259,Diamorphine,,[H][C@@]12C=C[C@H](OC(C)=O)[C@@H]3OC4=C(OC(C)=O)C=CC5=C4[C@]13CCN(C)[C@@H]2C5
DB08807,0.9855021238327026,Bopindolol,,CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)OC(=O)C1=CC=CC=C1
DB07181,0.9854871034622192,"4'-[(1R)-1-amino-2-(2,5-difluorophenyl)ethyl]biphenyl-3-carboxamide",,[H][C@@](N)(CC1=CC(F)=CC=C1F)C1=CC=C(C=C1)C1=CC=CC(=C1)C(N)=O
DB01549,0.9854046702384949,Rolicyclidine,,C1CCN(C1)C1(CCCCC1)C1=CC=CC=C1
DB13520,0.985293984413147,Metergoline,,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@@]1([H])C[C@@H](CNC(=O)OCC1=CC=CC=C1)CN2C
DB08371,0.9852403402328491,p-Benzoyl-L-phenylalanine,,N[C@@H](CC1=CC=C(C=C1)C(=O)C1=CC=CC=C1)C(O)=O
DB11979,0.9851769208908081,Elagolix,,COC1=CC=CC(=C1F)C1=C(C)N(CC2=C(C=CC=C2F)C(F)(F)F)C(=O)N(C[C@H](NCCCC(O)=O)C2=CC=CC=C2)C1=O
DB01615,0.985161304473877,Aceprometazine,,CC(CN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O)N(C)C
DB11315,0.9850978851318359,Methscopolamine,,C[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
DB09174,0.9850919842720032,Lofentanil,,CCC(=O)N(C1=CC=CC=C1)[C@]1(CCN(CCC2=CC=CC=C2)C[C@H]1C)C(=O)OC
DB00924,0.9850747585296631,Cyclobenzaprine,yes,CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12
DB07064,0.9850038290023804,"(4R)-4-(3-HYDROXYPHENYL)-N,N,7,8-TETRAMETHYL-3,4-DIHYDROISOQUINOLINE-2(1H)-CARBOXAMIDE",,[H][C@@]1(CN(CC2=C1C=CC(C)=C2C)C(=O)N(C)C)C1=CC(O)=CC=C1
DB01274,0.9849532842636108,Arformoterol,,COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1
