0,1,2
Q16513,DAVIS5494449,1
Q9UM73,DAVIS447077,0
Q96NX5,DAVIS11338033,0
Q9UQB9,DAVIS9933475,1
O60331,DAVIS3025986,0
O95382,DAVIS5329102,0
P21127,DAVIS16725726,0
Q9BZL6,DAVIS10113978,0
Q8IVH8,DAVIS5329102,1
Q9Y6M4,DAVIS176870,0
P09769,DAVIS44259,1
O00238,DAVIS24180719,1
O14936,DAVIS17755052,0
Q8TDR2,DAVIS11485656,0
P21709,DAVIS11712649,1
O14733,DAVIS5287969,0
O43172,DAVIS25243800,0
P00519,DAVIS25243800,1
P37023,DAVIS11617559,0
O75385,DAVIS5494449,0
Q9BUB5,DAVIS9926791,0
Q15303,DAVIS5328940,1
O75747,DAVIS3038522,0
Q02156,DAVIS153999,1
P48729,DAVIS5329102,1
Q13163,DAVIS5494449,1
P53350,DAVIS5291,0
B7ZKJ3,DAVIS9809715,0
O96013,DAVIS9884685,0
A0A9H4CVU7,DAVIS176870,0
Q02750,DAVIS25127112,1
O95835,DAVIS5494449,1
Q08345,DAVIS10127622,0
Q13188,DAVIS11485656,1
Q8IVH8,DAVIS9929127,0
Q6P3R8,DAVIS10138260,0
P36888,DAVIS176155,0
Q08345,DAVIS11338033,0
Q6ZN16,DAVIS24779724,0
Q6ZN16,DAVIS3081361,0
P00519,DAVIS126565,1
P04629,DAVIS11656518,0
P31751,DAVIS11984591,0
Q04759,DAVIS11626560,0
Q9Y6R4,DAVIS176167,0
P52564,DAVIS11617559,0
P51812,DAVIS11712649,0
O14730,DAVIS24779724,0
P36894,DAVIS4908365,0
P36888,DAVIS156422,1
P07333,DAVIS11626560,1
Q9H422,DAVIS44259,1
O76039,DAVIS10427712,0
P27037,DAVIS9926054,0
P00519,DAVIS156414,1
Q9UEE5,DAVIS11656518,0
Q9NQU5,DAVIS16038120,1
Q9UBE8,DAVIS216239,1
P19784,DAVIS3038522,0
U3KQB3,DAVIS3038522,0
Q13873,DAVIS5287969,0
P54753,DAVIS208908,0
P08922,DAVIS5287969,0
P57078,DAVIS11427553,1
Q5S007,DAVIS44259,1
Q16584,DAVIS16007391,0
O00238,DAVIS51004351,0
P00533,DAVIS5494449,0
P29317,DAVIS5494449,1
Q9H3Y6,DAVIS11717001,0
P54760,DAVIS11364421,0
Q14680,DAVIS10074640,0
Q16659,DAVIS11984591,0
P11309,DAVIS5329102,0
O14733,DAVIS24180719,0
P29322,DAVIS9929127,0
J3KPD6,DAVIS3038525,0
P51817,DAVIS10138260,0
Q15835,DAVIS5494449,0
P00519,DAVIS3038522,0
Q8TBX8,DAVIS6450551,0
P07948,DAVIS126565,1
P42336,DAVIS5328940,0
Q9HAZ1,DAVIS9915743,0
Q99683,DAVIS9884685,0
P21802,DAVIS126565,1
P00533,DAVIS51004351,1
P00519,DAVIS9884685,0
P36897,DAVIS9926791,0
Q13188,DAVIS3062316,0
Q9Y4K4,DAVIS16722836,0
Q99759,DAVIS11984591,1
Q96SB4,DAVIS5328940,0
Q2M2I8,DAVIS447077,0
P45985,DAVIS5287969,1
Q05397,DAVIS11717001,0
P42336,DAVIS44259,1
P37023,DAVIS176167,0
P29317,DAVIS5287969,1
Q8TDX7,DAVIS10074640,0
Q96NX5,DAVIS11409972,0
Q92570,DAVIS11485656,0
P49761,DAVIS5494449,0
P78362,DAVIS9809715,1
O95819,DAVIS11717001,1
P41240,DAVIS11364421,0
P21709,DAVIS153999,0
P08069,DAVIS51004351,0
O94921,DAVIS10138260,1
P07949,DAVIS5291,0
Q8TBX8,DAVIS42642645,1
P49841,DAVIS5328940,0
Q9NWH9,DAVIS44150621,0
Q8N752,DAVIS44150621,0
P43405,DAVIS151194,0
P07332,DAVIS4908365,1
A0A2Q3DQE3,DAVIS151194,0
Q99759,DAVIS176167,0
P36888,DAVIS16038120,1
P21127,DAVIS10127622,0
Q02763,DAVIS9929127,0
O95835,DAVIS3038525,0
P53355,DAVIS11338033,0
P08922,DAVIS51004351,1
F8WBA3,DAVIS3038522,0
Q9H2K8,DAVIS9926791,0
P00519,DAVIS11314340,0
Q9UHD2,DAVIS11984591,1
O00238,DAVIS176167,0
Q9UM73,DAVIS216239,0
Q52WX2,DAVIS9915743,0
Q99755,DAVIS3025986,0
Q99759,DAVIS16722836,1
Q8NG66,DAVIS9926054,0
P04049,DAVIS176870,0
O15530,DAVIS644241,0
Q15303,DAVIS9809715,0
P29597,DAVIS3038525,0
Q5S007,DAVIS25243800,1
P37023,DAVIS9809715,1
Q00535,DAVIS10127622,0
Q00537,DAVIS44259,1
O14578,DAVIS16038120,0
Q9NQU5,DAVIS11984591,1
P42685,DAVIS24180719,1
P49674,DAVIS3081361,1
P80192,DAVIS11667893,0
P00533,DAVIS176870,1
P53671,DAVIS10113978,1
O94921,DAVIS10461815,1
Q16513,DAVIS11427553,1
O14733,DAVIS16007391,0
P78356,DAVIS176870,0
Q9UIK4,DAVIS16725726,0
Q7Z460,DAVIS126565,1
P42684,DAVIS6450551,1
B7ZKJ3,DAVIS11712649,1
Q9Y6E0,DAVIS24889392,0
Q16584,DAVIS644241,0
F8WBA3,DAVIS123631,1
P37173,DAVIS6450551,0
P30530,DAVIS25127112,0
O15146,DAVIS44150621,1
Q7KZI7,DAVIS11617559,0
P06241,DAVIS11409972,1
Q9UKI8,DAVIS6450551,0
Q9NRP7,DAVIS11617559,0
P35916,DAVIS11314340,0
P49759,DAVIS9884685,1
Q16512,DAVIS51004351,1
Q9NYY3,DAVIS11338033,0
Q9H1R3,DAVIS126565,1
P42336,DAVIS156414,0
P00519,DAVIS11712649,1
Q15418,DAVIS9933475,0
Q8N4C8,DAVIS11626560,1
P14616,DAVIS11656518,0
Q8TD19,DAVIS5287969,0
P07332,DAVIS11717001,0
Q9P1W9,DAVIS24889392,0
P22607,DAVIS5329102,1
Q9P286,DAVIS5287969,0
Q9Y616,DAVIS11626560,1
P04629,DAVIS5329102,1
Q13163,DAVIS16722836,1
P29376,DAVIS16722836,1
O75460,DAVIS11409972,1
Q8TDX7,DAVIS24889392,0
Q9UKI8,DAVIS11485656,0
Q8TDR2,DAVIS11667893,1
Q6DT37,DAVIS10461815,0
Q09013,DAVIS11667893,0
P00519,DAVIS17755052,0
P20794,DAVIS176155,0
P52333,DAVIS6450551,1
Q13177,DAVIS16007391,0
Q9NRM7,DAVIS123631,0
Q16566,DAVIS9926054,0
O75460,DAVIS25243800,0
E7EPP6,DAVIS10138260,1
Q16620,DAVIS11338033,0
Q9P2K8,DAVIS11656518,1
A0A499FJ16,DAVIS11626560,1
Q9H1R3,DAVIS11717001,0
Q6PHR2,DAVIS11984591,1
P00519,DAVIS156414,1
Q15418,DAVIS11234052,0
P27448,DAVIS44259,1
Q9Y616,DAVIS176155,0
Q9C098,DAVIS176155,0
Q15746,DAVIS24889392,0
Q8IVH8,DAVIS9926791,0
P51817,DAVIS11667893,0
P00519,DAVIS24889392,0
H7C560,DAVIS156422,0
Q13873,DAVIS25127112,1
Q8N752,DAVIS11984591,0
P19525,DAVIS208908,0
Q9H422,DAVIS9933475,0
Q96PY6,DAVIS11984591,1
P27037,DAVIS153999,0
O96017,DAVIS11656518,0
Q06187,DAVIS44259,1
P57058,DAVIS44259,1
Q8IWQ3,DAVIS644241,0
P07949,DAVIS25243800,1
P54764,DAVIS9926054,0
Q9HC98,DAVIS16038120,1
Q13177,DAVIS11234052,0
B7ZKJ3,DAVIS11234052,0
P00519,DAVIS10127622,0
Q9Y6M4,DAVIS11626560,0
P22455,DAVIS156422,0
Q52WX2,DAVIS156414,0
Q9HAZ1,DAVIS44150621,1
P10721,DAVIS11234052,0
Q8IVW4,DAVIS6918454,0
Q06187,DAVIS11656518,0
P16591,DAVIS11984591,1
P00519,DAVIS10427712,1
O76039,DAVIS9884685,0
Q9UKE5,DAVIS11984591,1
O75747,DAVIS11427553,0
P10721,DAVIS11984591,1
P21802,DAVIS644241,0
A0A087X0I6,DAVIS4908365,1
Q9HBH9,DAVIS151194,0
Q9NRP7,DAVIS156414,1
P36888,DAVIS16725726,0
O76039,DAVIS5287969,1
O95747,DAVIS44259,1
Q13882,DAVIS11984591,1
Q02750,DAVIS9926054,0
P29317,DAVIS3025986,0
P07333,DAVIS25127112,0
Q9NWH9,DAVIS644241,0
H7C560,DAVIS3038522,0
Q14680,DAVIS10461815,0
P78368,DAVIS151194,0
P36888,DAVIS9884685,1
O14730,DAVIS5328940,1
Q9P2K8,DAVIS24779724,0
P00519,DAVIS9926791,0
O14936,DAVIS11314340,0
Q16566,DAVIS10461815,0
Q9UKI8,DAVIS42642645,0
J3KPJ3,DAVIS176167,0
P04626,DAVIS10138260,0
Q09013,DAVIS176870,1
P51813,DAVIS51004351,0
P36888,DAVIS3038525,0
P29320,DAVIS3062316,1
P06213,DAVIS10427712,0
P42336,DAVIS25127112,0
O94804,DAVIS151194,0
P17948,DAVIS156422,1
P30530,DAVIS11617559,0
P41240,DAVIS9933475,0
Q9UM73,DAVIS10461815,1
Q06418,DAVIS216239,0
Q8N4C8,DAVIS10127622,0
Q14004,DAVIS25243800,0
P04629,DAVIS11617559,1
P22455,DAVIS123631,0
O76039,DAVIS11409972,1
Q13705,DAVIS11338033,0
O75116,DAVIS3038525,0
Q9NWH9,DAVIS24779724,1
P51812,DAVIS123631,0
P21709,DAVIS3062316,1
Q5S007,DAVIS11409972,1
Q16620,DAVIS11409972,1
P57059,DAVIS24180719,1
Q8TDC3,DAVIS6918454,0
Q16512,DAVIS16722836,1
Q00535,DAVIS6918454,0
P36894,DAVIS11234052,0
Q99759,DAVIS9926054,0
Q00526,DAVIS11485656,0
P51957,DAVIS5291,0
O76039,DAVIS17755052,0
Q8TD19,DAVIS11427553,1
O14976,DAVIS5328940,1
P51617,DAVIS216239,0
Q7Z460,DAVIS11667893,0
Q8NG66,DAVIS6450551,0
P31152,DAVIS216239,0
Q9UEW8,DAVIS5329102,1
P10721,DAVIS11338033,0
O00444,DAVIS11409972,0
A0A9H4CVU7,DAVIS447077,0
P42679,DAVIS156422,0
Q99755,DAVIS11712649,0
P53671,DAVIS16038120,1
Q02156,DAVIS11364421,0
P07948,DAVIS42642645,1
P50750,DAVIS5328940,0
Q16584,DAVIS9926791,0
Q9NYL2,DAVIS44259,0
P00519,DAVIS25127112,0
Q9UEW8,DAVIS5494449,0
P00519,DAVIS9809715,1
P51956,DAVIS208908,0
P53355,DAVIS11656518,0
P10721,DAVIS5287969,0
Q92570,DAVIS10138260,0
Q9BUB5,DAVIS10127622,0
Q8N752,DAVIS11667893,0
P42684,DAVIS11485656,0
Q02763,DAVIS9933475,1
Q92630,DAVIS176870,1
P00519,DAVIS3062316,1
Q08345,DAVIS10427712,0
P07333,DAVIS5329102,1
O00444,DAVIS123631,0
P42336,DAVIS24889392,0
Q9NWH9,DAVIS5329102,1
Q9BQI3,DAVIS5291,0
Q08345,DAVIS176155,1
Q9UM73,DAVIS16725726,0
P51617,DAVIS5291,1
P00519,DAVIS11626560,1
P10721,DAVIS51004351,1
Q5S007,DAVIS4908365,1
P48736,DAVIS24889392,0
Q16566,DAVIS5329102,1
P29322,DAVIS10074640,1
P42336,DAVIS11314340,0
P36897,DAVIS11984591,1
Q04759,DAVIS42642645,0
Q9BXA7,DAVIS176167,0
Q8IY84,DAVIS16007391,0
Q6DT37,DAVIS25243800,0
A0A8I3B1S4,DAVIS9915743,0
P53350,DAVIS11409972,0
P16591,DAVIS9809715,1
P36888,DAVIS11656518,0
Q8IVW4,DAVIS11712649,0
P78362,DAVIS10138260,1
Q7L7X3,DAVIS153999,1
Q86V86,DAVIS3038525,0
Q13177,DAVIS123631,0
P00533,DAVIS16725726,0
Q8TD19,DAVIS123631,0
P51617,DAVIS9884685,0
P11309,DAVIS11656518,0
P49840,DAVIS10184653,0
P07949,DAVIS9929127,0
P49116,DAVIS9933475,0
P32298,DAVIS3062316,0
Q9BVS4,DAVIS44150621,1
O96017,DAVIS644241,0
P00533,DAVIS11364421,1
Q13882,DAVIS24889392,0
O15146,DAVIS16725726,0
Q02750,DAVIS11717001,0
Q9NYY3,DAVIS11314340,0
U3KQB3,DAVIS10427712,1
Q9H2K8,DAVIS9933475,1
P31152,DAVIS25243800,0
Q8TDC3,DAVIS3062316,0
P36896,DAVIS9926791,0
P00533,DAVIS208908,1
Q9NRP7,DAVIS11409972,1
A0A0B4J1T8,DAVIS9933475,1
P32298,DAVIS123631,0
Q9H2K8,DAVIS3025986,1
P53671,DAVIS176870,0
Q9HAZ1,DAVIS176155,0
O60674,DAVIS16007391,0
Q92918,DAVIS11712649,0
Q9NQU5,DAVIS9926791,0
Q6DT37,DAVIS16007391,0
P50613,DAVIS4908365,0
Q12851,DAVIS5329102,1
O00506,DAVIS9929127,0
P54760,DAVIS156414,1
Q9NRP7,DAVIS176155,1
Q9HBH9,DAVIS9933475,0
P29376,DAVIS3025986,0
Q9UEE5,DAVIS3038525,0
Q8TD08,DAVIS11364421,0
P00533,DAVIS16722836,1
O96013,DAVIS4908365,1
Q9Y4K4,DAVIS9915743,1
P17948,DAVIS9884685,0
P07948,DAVIS11667893,1
P51812,DAVIS5329102,1
Q15208,DAVIS156422,0
O15530,DAVIS11338033,0
P68400,DAVIS10113978,0
Q02750,DAVIS151194,0
J3KPD6,DAVIS24180719,1
Q5S007,DAVIS51004351,1
P36888,DAVIS123631,1
O15146,DAVIS5291,0
Q8NEV4,DAVIS4908365,0
Q9NWH9,DAVIS17755052,0
P78368,DAVIS11364421,1
Q09013,DAVIS11364421,1
Q15375,DAVIS5328940,0
Q00526,DAVIS176870,0
P30291,DAVIS6450551,0
P06213,DAVIS3038522,0
P42684,DAVIS11427553,1
Q02750,DAVIS9926791,0
P00533,DAVIS11617559,0
P31749,DAVIS11364421,0
O94806,DAVIS9915743,1
Q32MK0,DAVIS11656518,0
Q05397,DAVIS9915743,1
P28482,DAVIS126565,0
P49761,DAVIS11427553,1
Q9P1W9,DAVIS5328940,0
P42336,DAVIS16038120,0
Q15569,DAVIS11234052,0
Q9H2K8,DAVIS11338033,1
P42336,DAVIS9926791,0
Q8IWQ3,DAVIS3081361,0
P07947,DAVIS10427712,0
Q99759,DAVIS6918454,0
F8WCM8,DAVIS11717001,0
Q9UIK4,DAVIS11617559,0
Q9C098,DAVIS176870,0
Q13976,DAVIS10427712,0
Q86YV6,DAVIS11485656,0
P33981,DAVIS10074640,0
O94806,DAVIS9809715,1
Q16620,DAVIS11984591,1
P51957,DAVIS3038525,0
P22607,DAVIS9933475,1
O43353,DAVIS208908,1
P10721,DAVIS208908,0
P07947,DAVIS16038120,1
P36888,DAVIS151194,0
Q15303,DAVIS10138260,0
Q06418,DAVIS25127112,0
P53350,DAVIS176870,0
O14578,DAVIS5328940,1
P46734,DAVIS11314340,1
O95819,DAVIS151194,0
J3KPD6,DAVIS6918454,0
P36888,DAVIS11338033,0
P41743,DAVIS176155,0
P52564,DAVIS25243800,0
Q00526,DAVIS10461815,0
P33981,DAVIS44150621,0
Q9UK32,DAVIS11667893,0
Q14289,DAVIS3081361,0
P29323,DAVIS6918454,0
P42336,DAVIS9809715,0
Q9HBH9,DAVIS11485656,1
Q9Y2H1,DAVIS11338033,0
Q6PHR2,DAVIS11626560,1
Q15835,DAVIS16007391,0
P14616,DAVIS11485656,1
O96013,DAVIS25127112,1
Q59H18,DAVIS24779724,0
P51812,DAVIS51004351,1
Q9BVS4,DAVIS208908,0
Q06187,DAVIS11409972,0
P07332,DAVIS24779724,0
P49841,DAVIS5291,0
P00519,DAVIS4908365,1
Q08345,DAVIS11667893,1
P00519,DAVIS6450551,1
Q00536,DAVIS51004351,0
Q8IU85,DAVIS3081361,0
O75676,DAVIS16725726,1
Q13163,DAVIS9915743,1
E7EPP6,DAVIS24180719,0
P52564,DAVIS10127622,0
Q9UPE1,DAVIS4908365,1
P78356,DAVIS9926791,0
Q9H1R3,DAVIS9809715,1
Q56UN5,DAVIS9933475,1
Q13705,DAVIS9926791,0
Q6XUX3,DAVIS9926791,0
P31749,DAVIS3038525,0
Q9NWH9,DAVIS16007391,0
H7BYT1,DAVIS11364421,1
P00533,DAVIS9933475,1
P49759,DAVIS10113978,0
P00533,DAVIS176870,1
A0A8I3B1S4,DAVIS16038120,1
P36888,DAVIS10461815,1
P00533,DAVIS11485656,0
Q8N568,DAVIS3025986,1
P10721,DAVIS11712649,0
P36888,DAVIS4908365,1
P36888,DAVIS9884685,0
Q9Y6M4,DAVIS151194,0
Q99683,DAVIS10461815,0
O00444,DAVIS10113978,1
Q9UM73,DAVIS9926054,0
Q16512,DAVIS44150621,0
A0A9H4CVU7,DAVIS644241,0
P07949,DAVIS24889392,1
O75116,DAVIS9933475,0
P10721,DAVIS10427712,0
P51813,DAVIS42642645,1
P54753,DAVIS3038522,0
P22607,DAVIS10184653,0
P00519,DAVIS5287969,1
P29597,DAVIS24889392,0
Q9UM73,DAVIS16038120,1
P42336,DAVIS16725726,0
O75582,DAVIS10113978,0
P06213,DAVIS11485656,0
P51955,DAVIS5328940,1
Q9Y2H1,DAVIS3038522,0
P36894,DAVIS16007391,0
P42336,DAVIS44150621,0
P07949,DAVIS51004351,1
Q2M2I8,DAVIS10427712,1
Q06418,DAVIS176167,0
Q9BVS4,DAVIS11984591,1
P42684,DAVIS5329102,1
Q15303,DAVIS156422,0
Q9HBH9,DAVIS3038525,0
P31751,DAVIS51004351,1
Q9BVS4,DAVIS17755052,1
Q8NEV4,DAVIS11364421,1
Q9BYT3,DAVIS10138260,1
B7ZKJ3,DAVIS16038120,1
Q9UQM7,DAVIS11667893,0
P53671,DAVIS156414,0
P49760,DAVIS25127112,1
O75676,DAVIS44259,1
P00519,DAVIS447077,1
P24941,DAVIS11717001,0
P45983,DAVIS24180719,0
Q99759,DAVIS3081361,0
P00519,DAVIS3038525,0
P00519,DAVIS9884685,0
P29376,DAVIS153999,0
P00533,DAVIS126565,1
A0A9S7JKS7,DAVIS126565,1
Q14289,DAVIS153999,0
P19525,DAVIS10461815,0
P42336,DAVIS208908,0
Q16816,DAVIS9933475,0
J3KPD6,DAVIS126565,1
Q02750,DAVIS10138260,1
P22455,DAVIS11717001,0
Q8TDC3,DAVIS11717001,0
Q9UK32,DAVIS11485656,0
P42336,DAVIS176167,0
Q8TDR2,DAVIS9809715,1
O15530,DAVIS216239,0
A0A9S7JKS7,DAVIS11364421,0
P08922,DAVIS11485656,0
O75676,DAVIS3038522,0
Q15208,DAVIS447077,0
Q9BVS4,DAVIS3081361,0
P00519,DAVIS9809715,1
Q99640,DAVIS3038525,0
Q8NFD2,DAVIS9884685,0
P57078,DAVIS11656518,0
Q9UK32,DAVIS16725726,0
Q9UQB9,DAVIS6918454,1
O60331,DAVIS24779724,0
Q9UPE1,DAVIS44150621,1
Q96L34,DAVIS17755052,0
P36888,DAVIS11712649,0
E7EPP6,DAVIS11667893,0
P30291,DAVIS126565,1
P48736,DAVIS9933475,0
O14733,DAVIS5494449,0
Q9BXA7,DAVIS9926054,0
Q99683,DAVIS156414,0
P53667,DAVIS9884685,0
A0A9S7JKS7,DAVIS11485656,0
Q8IU85,DAVIS44259,1
P48729,DAVIS11712649,0
Q7L7X3,DAVIS5287969,1
P16234,DAVIS10461815,1
Q8WXR4,DAVIS3038525,0
Q8WXR4,DAVIS11712649,0
O75582,DAVIS11234052,0
Q9UQ88,DAVIS176155,0
P54760,DAVIS51004351,0
Q13164,DAVIS126565,1
Q7Z460,DAVIS10427712,0
Q9NWH9,DAVIS9933475,1
Q8TDX7,DAVIS11314340,0
Q15835,DAVIS11656518,0
P36897,DAVIS24180719,0
Q04759,DAVIS11314340,1
P78362,DAVIS5494449,1
Q9BYT3,DAVIS11427553,1
Q15303,DAVIS5329102,0
A0A087X0I6,DAVIS10427712,0
O94806,DAVIS5287969,1
Q96D53,DAVIS6450551,0
P04049,DAVIS11626560,0
Q7Z460,DAVIS3062316,0
P42336,DAVIS10461815,0
Q8IW41,DAVIS6918454,0
Q14004,DAVIS11712649,0
P49759,DAVIS11234052,0
Q13164,DAVIS11409972,0
P36888,DAVIS11314340,1
Q04771,DAVIS6918454,0
P42338,DAVIS126565,1
O75116,DAVIS24889392,0
O94768,DAVIS25127112,1
P51955,DAVIS25243800,0
P42336,DAVIS25243800,1
Q9Y6R4,DAVIS216239,0
P10721,DAVIS11712649,0
P20794,DAVIS176167,0
Q15835,DAVIS5287969,1
Q5S007,DAVIS176167,0
O14578,DAVIS3062316,0
Q13882,DAVIS123631,0
Q86Z02,DAVIS644241,0
Q9NWH9,DAVIS11485656,1
Q9BVS4,DAVIS9915743,0
P52333,DAVIS24180719,0
P54753,DAVIS176167,0
O94921,DAVIS16722836,1
P51955,DAVIS644241,0
Q86Y07,DAVIS11234052,0
Q9UM73,DAVIS10113978,1
Q06187,DAVIS24889392,0
P11309,DAVIS126565,1
P36888,DAVIS11626560,1
P00533,DAVIS3038525,0
J3KPJ3,DAVIS11667893,0
P42336,DAVIS25127112,0
P04049,DAVIS6918454,0
P00533,DAVIS11984591,1
P21860,DAVIS10427712,0
Q56UN5,DAVIS9809715,1
P49336,DAVIS24889392,0
Q9UK32,DAVIS176870,0
P42336,DAVIS3038522,0
O94768,DAVIS11667893,0
P00533,DAVIS10074640,0
Q13237,DAVIS216239,0
F8WBA3,DAVIS9933475,0
P00519,DAVIS644241,1
Q9BQI3,DAVIS151194,0
P21127,DAVIS11617559,0
O94804,DAVIS11234052,1
P23458,DAVIS5328940,0
P27448,DAVIS11712649,0
P10721,DAVIS16725726,1
Q9H1R3,DAVIS11712649,0
G3XAK1,DAVIS10074640,0
P07949,DAVIS9933475,1
Q08881,DAVIS126565,1
P00533,DAVIS176870,1
P51817,DAVIS5494449,0
Q99755,DAVIS6918454,0
P07332,DAVIS151194,0
O15146,DAVIS151194,0
Q96L34,DAVIS5494449,1
P09769,DAVIS9884685,0
Q13177,DAVIS10427712,0
Q13163,DAVIS176155,1
Q02750,DAVIS5494449,1
Q86Y07,DAVIS10461815,0
P00519,DAVIS5291,1
Q9UEW8,DAVIS3025986,0
Q13163,DAVIS153999,1
P29320,DAVIS24779724,0
P07949,DAVIS5329102,1
P10721,DAVIS151194,1
Q13163,DAVIS10113978,1
P53667,DAVIS176155,0
P27361,DAVIS3038522,0
O76039,DAVIS153999,1
Q96L34,DAVIS16725726,0
P00533,DAVIS9809715,0
P21127,DAVIS5291,0
Q99683,DAVIS25127112,0
Q96RR4,DAVIS10461815,1
H7BYT1,DAVIS11667893,0
P29597,DAVIS9929127,1
P51817,DAVIS9933475,0
O94768,DAVIS11717001,0
Q04771,DAVIS16007391,0
P51812,DAVIS156422,0
Q00537,DAVIS123631,0
Q9NWH9,DAVIS447077,1
Q15835,DAVIS4908365,1
Q06418,DAVIS9933475,1
Q86Y07,DAVIS3025986,0
Q14289,DAVIS44259,1
P43403,DAVIS10461815,0
P0C1S8,DAVIS9915743,1
Q7Z460,DAVIS5494449,0
Q9Y2U5,DAVIS11617559,0
F8WBA3,DAVIS11409972,1
O75914,DAVIS176155,0
O94921,DAVIS4908365,0
P04626,DAVIS16007391,1
Q9NRM7,DAVIS11712649,0
Q9BZL6,DAVIS126565,1
Q9P1W9,DAVIS11409972,0
Q02779,DAVIS5328940,0
P49674,DAVIS24779724,0
P30291,DAVIS16007391,0
P27361,DAVIS11667893,0
Q00535,DAVIS42642645,0
Q9P1W9,DAVIS5291,0
P43403,DAVIS16725726,0
P10721,DAVIS10138260,1
P00519,DAVIS5287969,1
Q8IVH8,DAVIS24889392,0
P21127,DAVIS156414,0
Q8IWQ3,DAVIS11717001,0
P00519,DAVIS44150621,1
Q14680,DAVIS3062316,0
Q9Y4K4,DAVIS11409972,1
P21127,DAVIS11712649,0
O94921,DAVIS51004351,0
Q9UM73,DAVIS10138260,1
P78356,DAVIS6918454,0
P24723,DAVIS10427712,0
P36888,DAVIS9915743,0
Q9H1R3,DAVIS11338033,0
P00533,DAVIS11427553,1
Q13163,DAVIS6450551,1
P57078,DAVIS10184653,0
Q86UX6,DAVIS42642645,0
Q8NE63,DAVIS3081361,0
P00533,DAVIS5287969,1
Q6DT37,DAVIS11667893,0
O43283,DAVIS11485656,0
O75582,DAVIS5494449,0
Q6XUX3,DAVIS3025986,0
Q5S007,DAVIS208908,0
Q15835,DAVIS25127112,1
Q96RR4,DAVIS25243800,1
P37173,DAVIS4908365,1
Q96SB4,DAVIS176155,0
Q12851,DAVIS3062316,1
Q86YV6,DAVIS42642645,0
H7C560,DAVIS44259,0
O14976,DAVIS11485656,1
Q8N752,DAVIS16007391,0
Q96BR1,DAVIS44150621,1
Q14004,DAVIS11409972,1
Q9UK32,DAVIS156422,0
P51617,DAVIS5287969,1
P21127,DAVIS176167,0
O94768,DAVIS10427712,0
P31152,DAVIS9933475,0
Q05397,DAVIS176167,0
Q99683,DAVIS10184653,0
P68400,DAVIS126565,1
P42336,DAVIS5494449,0
Q02156,DAVIS10427712,0
Q16816,DAVIS6450551,0
P45984,DAVIS11234052,0
O75460,DAVIS44150621,0
Q96D53,DAVIS3062316,0
P51955,DAVIS42642645,0
P78356,DAVIS9884685,0
P00533,DAVIS11717001,0
O75914,DAVIS3025986,1
P36894,DAVIS24779724,0
P42336,DAVIS5287969,0
Q8TBX8,DAVIS216239,0
Q8TD19,DAVIS10127622,0
P51617,DAVIS16722836,1
Q16620,DAVIS11712649,0
P07949,DAVIS24180719,0
Q9Y616,DAVIS11234052,0
P06213,DAVIS123631,0
Q9HBH9,DAVIS11717001,0
Q86Z02,DAVIS11485656,0
Q56UN5,DAVIS10138260,1
Q8IVH8,DAVIS16038120,1
Q9P2K8,DAVIS10138260,1
A0A0B4J1T8,DAVIS3025986,0
Q05397,DAVIS5328940,1
Q8IWQ3,DAVIS9915743,0
P42336,DAVIS10184653,0
Q13464,DAVIS16038120,1
P42679,DAVIS9809715,0
P51955,DAVIS5329102,1
Q8IW41,DAVIS9933475,0
Q00536,DAVIS11409972,1
P42336,DAVIS126565,1
P36896,DAVIS447077,1
Q05655,DAVIS10184653,0
Q9BVS4,DAVIS11338033,0
Q9H3Y6,DAVIS42642645,1
P57058,DAVIS3025986,0
P10721,DAVIS10427712,0
P42336,DAVIS5291,0
O43283,DAVIS17755052,0
P07949,DAVIS44259,1
P51955,DAVIS10138260,1
Q8IU85,DAVIS16722836,1
O76039,DAVIS16038120,0
P16591,DAVIS10427712,0
Q9H1R3,DAVIS6450551,1
P00533,DAVIS5291,0
P41743,DAVIS644241,0
Q6ZN16,DAVIS4908365,1
P07947,DAVIS4908365,1
A0A8I3B1S4,DAVIS17755052,0
Q9NRH2,DAVIS11338033,0
Q9UQB9,DAVIS5328940,0
Q6DT37,DAVIS9809715,0
Q9HC98,DAVIS42642645,0
P00519,DAVIS9933475,1
Q9BX84,DAVIS16725726,0
P35590,DAVIS44259,1
P22455,DAVIS644241,0
O95819,DAVIS44150621,1
Q9C098,DAVIS10074640,0
P49840,DAVIS3038525,0
P29597,DAVIS11314340,0
P12931,DAVIS11656518,1
P53667,DAVIS156422,0
P00519,DAVIS16007391,1
P30530,DAVIS51004351,1
O75716,DAVIS5328940,0
Q92630,DAVIS6450551,0
F8WCM8,DAVIS11626560,1
Q04759,DAVIS5329102,1
Q9P1W9,DAVIS123631,0
Q13163,DAVIS208908,1
P31751,DAVIS9809715,0
P08069,DAVIS17755052,0
O75582,DAVIS9809715,0
P00533,DAVIS11427553,0
P07948,DAVIS9809715,1
P36888,DAVIS11314340,1
P48736,DAVIS4908365,0
Q16512,DAVIS11314340,1
O75716,DAVIS9809715,1
Q9NWH9,DAVIS11234052,0
Q16566,DAVIS10184653,0
P78368,DAVIS153999,0
Q86UE8,DAVIS5329102,1
Q9H2G2,DAVIS3081361,1
P36507,DAVIS11338033,0
Q96L34,DAVIS51004351,1
