0,1,2
P62937,c286536,1
P23284,c286538,1
P30405,c286538,1
P62937,c286538,1
P23284,c286539,1
P30405,c286539,1
P62937,c286539,1
P23284,c286542,1
P30405,c286542,1
P62937,c286542,1
P23284,c286543,1
P30405,c286543,1
P62937,c286543,1
P23284,c286544,1
P30405,c286544,1
P62937,c286544,1
P23284,c286546,1
P30405,c286546,1
P62937,c286546,1
P23284,c286547,1
P30405,c286547,1
P62937,c286547,1
P23284,c286548,1
P30405,c286548,1
P62937,c286548,1
P23284,c286549,1
P30405,c286549,1
P62937,c286549,1
P23284,c286550,1
P30405,c286550,1
P62937,c286550,1
P23284,c286551,1
P30405,c286551,1
P62937,c286551,1
P23284,c286552,1
P30405,c286552,1
P62937,c286552,1
P23284,c286553,1
P30405,c286553,1
P62937,c286553,1
P23284,c286555,1
P30405,c286555,1
P62937,c286555,1
P23284,c286556,1
P30405,c286556,1
P62937,c286556,1
P23284,c286557,1
P30405,c286557,1
P62937,c286557,1
P23284,c286558,1
P30405,c286558,1
P62937,c286558,1
P23284,c286559,1
P30405,c286559,1
P62937,c286559,1
P23284,c286560,1
P30405,c286560,1
P62937,c286560,1
P23284,c286561,1
P30405,c286561,1
P62937,c286561,1
P23284,c286562,1
P30405,c286562,1
P62937,c286562,1
P23284,c286563,1
P30405,c286563,1
P62937,c286563,1
P23284,c286564,1
P30405,c286564,1
P62937,c286564,1
P23284,c286565,1
P30405,c286565,1
P62937,c286565,1
P23284,c286566,1
P30405,c286566,1
P62937,c286566,1
P23284,c286567,1
P30405,c286567,1
P62937,c286567,1
P23284,c286568,1
P30405,c286568,1
P62937,c286568,1
P23284,c286569,1
P30405,c286569,1
P62937,c286569,1
P23284,c286570,1
P30405,c286570,1
P62937,c286570,1
P23284,c286571,1
P30405,c286571,1
P62937,c286571,1
P23284,c286572,1
P30405,c286572,1
P62937,c286572,1
P23284,c286573,1
P30405,c286573,1
P62937,c286573,1
P23284,c286575,1
P30405,c286575,1
P62937,c286575,1
P23284,c286576,1
P30405,c286576,1
P62937,c286576,1
P23284,c286577,1
P30405,c286577,1
P62937,c286577,1
P23284,c286578,1
P30405,c286578,1
P62937,c286578,1
P23284,c286579,1
P30405,c286579,1
P62937,c286579,1
P23284,c286580,1
P30405,c286580,1
P62937,c286580,1
P23284,c286581,1
P30405,c286581,1
P62937,c286581,1
P23284,c286582,1
P30405,c286582,1
P62937,c286582,1
P23284,c286583,1
P30405,c286583,1
P62937,c286583,1
P23284,c286584,1
P30405,c286584,1
P62937,c286584,1
P23284,c286585,1
P30405,c286585,1
P62937,c286585,1
P23284,c286587,1
P30405,c286587,1
P62937,c286587,1
P23284,c286588,1
P30405,c286588,1
P62937,c286588,1
P23284,c286589,1
P30405,c286589,1
P62937,c286589,1
P23284,c286590,1
P30405,c286590,1
P62937,c286590,1
P23284,c286591,1
P30405,c286591,1
P62937,c286591,1
P23284,c286592,1
P30405,c286592,1
P62937,c286592,1
P23284,c286594,1
P30405,c286594,1
P62937,c286594,1
P23284,c286596,1
P30405,c286596,1
P62937,c286596,1
P23284,c286597,1
P30405,c286597,1
P62937,c286597,1
P23284,c286598,1
P30405,c286598,1
P62937,c286598,1
P23284,c286599,1
P30405,c286599,1
P62937,c286599,1
P23284,c286600,1
P30405,c286600,1
P62937,c286600,1
P23284,c286601,1
P30405,c286601,1
P62937,c286601,1
P23284,c286602,1
P30405,c286602,1
P62937,c286602,1
P23284,c286603,1
P30405,c286603,1
P62937,c286603,1
P23284,c286604,1
P30405,c286604,1
P62937,c286604,1
P23284,c286605,1
P30405,c286605,1
P62937,c286605,1
P23284,c286606,1
P30405,c286606,1
P62937,c286606,1
P23284,c286607,1
P30405,c286607,1
P62937,c286607,1
P23284,c286608,1
P30405,c286608,1
P62937,c286608,1
P23284,c286609,1
P30405,c286609,1
P62937,c286609,1
P23284,c286610,1
P30405,c286610,1
P62937,c286610,1
P23284,c286611,1
P30405,c286611,1
P62937,c286611,1
P23284,c286612,1
P30405,c286612,1
P62937,c286612,1
P23284,c286613,1
P30405,c286613,1
P62937,c286613,1
P23284,c286614,1
P30405,c286614,1
P62937,c286614,1
P23284,c286615,1
P30405,c286615,1
P62937,c286615,1
P23284,c286616,1
P30405,c286616,1
P62937,c286616,1
P23284,c286617,1
P30405,c286617,1
P62937,c286617,1
P23284,c286618,1
P30405,c286618,1
P62937,c286618,1
P23284,c286619,1
P30405,c286619,1
P62937,c286619,1
P23284,c286620,1
P30405,c286620,1
P62937,c286620,1
P23284,c286621,1
P30405,c286621,1
P62937,c286621,1
P23284,c286622,1
P30405,c286622,1
P62937,c286622,1
P23284,c286623,1
P30405,c286623,1
P62937,c286623,1
P23284,c286624,1
P30405,c286624,1
P62937,c286624,1
P23284,c286625,1
P30405,c286625,1
P62937,c286625,1
P37231,c28681,1
Q07869,c28706,0
P37231,c28762,0
P37231,c28763,0
O00329,c288310,0
O00750,c288310,1
P42345,c288310,0
P48736,c288310,0
O00329,c288311,0
O00750,c288311,1
P42345,c288311,0
P48736,c288311,0
O00329,c288314,0
O00750,c288314,1
P42345,c288314,0
P48736,c288314,0
O00329,c288315,0
O00750,c288315,0
P42345,c288315,0
P48736,c288315,0
O00329,c288318,0
O00750,c288318,1
P42345,c288318,0
P48736,c288318,0
O00329,c288319,0
O00750,c288319,0
P42345,c288319,0
P48736,c288319,0
O00329,c288320,0
O00750,c288320,1
P42345,c288320,0
P48736,c288320,0
O00329,c288321,0
O00750,c288321,1
P42345,c288321,0
P48736,c288321,0
O00329,c288325,0
O00750,c288325,1
P42345,c288325,0
P48736,c288325,0
O00329,c288326,0
O00750,c288326,1
P42345,c288326,0
P48736,c288326,0
O00329,c288327,0
O00750,c288327,1
P42345,c288327,0
P48736,c288327,0
O00329,c288328,0
O00750,c288328,1
P42345,c288328,0
P48736,c288328,0
O00329,c288329,0
O00750,c288329,1
P42345,c288329,0
P48736,c288329,0
O00329,c288330,0
O00750,c288330,1
P42345,c288330,0
P48736,c288330,0
O00329,c288331,0
O00750,c288331,1
P42345,c288331,0
P48736,c288331,0
O00329,c288333,0
O00750,c288333,1
P42345,c288333,0
P48736,c288333,0
O00329,c288334,0
O00750,c288334,1
P42345,c288334,0
P48736,c288334,0
O00329,c288335,0
O00750,c288335,1
P42345,c288335,0
P48736,c288335,0
O00329,c288336,0
O00750,c288336,0
P42345,c288336,0
P48736,c288336,0
O00329,c288338,0
O00750,c288338,1
P42345,c288338,0
P48736,c288338,0
O00329,c288339,0
O00750,c288339,1
P42345,c288339,0
P48736,c288339,0
O00329,c288340,0
O00750,c288340,1
P42345,c288340,0
P48736,c288340,0
O00329,c288341,0
O00750,c288341,1
P42345,c288341,0
P48736,c288341,0
O00329,c288342,0
O00750,c288342,1
P42345,c288342,0
P48736,c288342,0
O00329,c288343,0
O00750,c288343,1
P42345,c288343,0
P48736,c288343,0
O00329,c288344,0
O00750,c288344,1
P42345,c288344,0
P48736,c288344,0
O00329,c288346,0
O00750,c288346,1
P42345,c288346,0
P48736,c288346,0
O00329,c288347,0
O00750,c288347,1
P42345,c288347,0
P48736,c288347,0
O00329,c288348,1
O00750,c288348,1
P42345,c288348,0
P48736,c288348,0
O00329,c288349,0
O00750,c288349,1
P42345,c288349,0
P48736,c288349,0
O00329,c288350,0
O00750,c288350,1
P42345,c288350,0
P48736,c288350,0
O00329,c288351,1
O00750,c288351,1
P42345,c288351,0
P48736,c288351,0
O00329,c288352,1
O00750,c288352,1
P42345,c288352,0
P48736,c288352,0
O00329,c288353,0
O00750,c288353,1
P42345,c288353,0
P48736,c288353,0
O00329,c288354,0
O00750,c288354,1
P42345,c288354,0
P48736,c288354,0
O00329,c288356,0
O00750,c288356,1
P42345,c288356,0
P48736,c288356,0
O00329,c288357,0
O00750,c288357,1
P42345,c288357,0
P48736,c288357,0
O00329,c288358,0
O00750,c288358,1
P42345,c288358,0
P48736,c288358,0
O00329,c288359,0
O00750,c288359,1
P42345,c288359,0
P48736,c288359,0
O00329,c288360,0
O00750,c288360,1
P42345,c288360,0
P48736,c288360,0
O00329,c288362,0
O00750,c288362,1
P42345,c288362,0
P48736,c288362,0
O00329,c288363,0
O00750,c288363,1
P42345,c288363,0
P48736,c288363,0
O00329,c288364,1
O00750,c288364,1
P42345,c288364,0
P48736,c288364,0
O00329,c288366,1
O00750,c288366,1
P42345,c288366,0
P48736,c288366,0
O00329,c288368,1
O00750,c288368,1
P42345,c288368,0
P48736,c288368,0
O00329,c288369,1
O00750,c288369,1
P42345,c288369,0
P48736,c288369,0
O00329,c288370,0
O00750,c288370,1
P42345,c288370,0
P48736,c288370,0
O00329,c288371,0
O00750,c288371,1
P42345,c288371,0
P48736,c288371,0
O00329,c288372,0
O00750,c288372,1
P42345,c288372,0
P48736,c288372,0
O00329,c288373,0
O00750,c288373,1
P42345,c288373,0
P48736,c288373,0
O00329,c288376,1
O00750,c288376,1
P42345,c288376,0
P48736,c288376,0
O00329,c288377,0
O00750,c288377,1
P42345,c288377,0
P48736,c288377,0
O00329,c288378,0
O00750,c288378,1
P42345,c288378,0
P48736,c288378,0
O00329,c288379,0
O00750,c288379,1
P42345,c288379,0
P48736,c288379,0
O00329,c288380,1
O00750,c288380,1
P42345,c288380,0
P48736,c288380,0
O00329,c288381,0
O00750,c288381,1
P42345,c288381,0
P48736,c288381,0
O00329,c288384,0
O00750,c288384,1
P42345,c288384,0
P48736,c288384,0
O00329,c288385,0
O00750,c288385,0
P42345,c288385,0
P48736,c288385,0
O00329,c288386,0
O00750,c288386,1
P42345,c288386,0
P48736,c288386,0
O00329,c288387,0
O00750,c288387,1
P42345,c288387,0
P48736,c288387,0
O00329,c288388,0
O00750,c288388,1
P42345,c288388,0
P48736,c288388,0
O00329,c288390,0
O00750,c288390,1
P42345,c288390,0
P48736,c288390,0
O00329,c288391,0
O00750,c288391,1
P42345,c288391,0
P48736,c288391,0
O00329,c288392,0
O00750,c288392,0
P42345,c288392,0
P48736,c288392,0
O00329,c288393,0
O00750,c288393,1
P42345,c288393,0
P48736,c288393,0
O00329,c288394,0
O00750,c288394,1
P42345,c288394,0
P48736,c288394,0
O00329,c288395,0
O00750,c288395,1
P42345,c288395,0
P48736,c288395,0
O00329,c288396,0
O00750,c288396,1
P42345,c288396,0
P48736,c288396,0
O00329,c288397,0
O00750,c288397,1
P42345,c288397,0
P48736,c288397,0
O00329,c288398,0
O00750,c288398,1
P42345,c288398,0
P48736,c288398,0
O00329,c288399,0
O00750,c288399,1
P42345,c288399,0
P48736,c288399,0
O00329,c288400,0
O00750,c288400,1
P42345,c288400,0
P48736,c288400,0
O00329,c288401,0
O00750,c288401,0
P42345,c288401,0
P48736,c288401,0
O00329,c288402,0
O00750,c288402,0
P42345,c288402,0
P48736,c288402,0
O00329,c288403,0
O00750,c288403,1
P42345,c288403,0
P48736,c288403,0
O00329,c288404,0
O00750,c288404,1
P42345,c288404,0
P48736,c288404,0
O00329,c288405,0
O00750,c288405,1
P42345,c288405,0
P48736,c288405,0
O00329,c288406,0
O00750,c288406,1
P42345,c288406,0
P48736,c288406,0
O00329,c288407,0
O00750,c288407,1
P42345,c288407,0
P48736,c288407,0
O00329,c288408,0
O00750,c288408,1
P42345,c288408,0
P48736,c288408,0
Q12852,c289421,1
Q12852,c289422,1
Q12852,c289423,1
Q12852,c289424,1
Q12852,c289425,1
Q12852,c289426,1
Q12852,c289427,0
Q12852,c289428,1
Q12852,c289429,1
Q12852,c289430,1
Q12852,c289431,1
Q12852,c289432,0
Q12852,c289433,0
Q12852,c289434,1
Q12852,c289435,1
Q12852,c289436,1
Q12852,c289437,1
Q12852,c289438,1
Q12852,c289439,0
Q12852,c289440,0
Q12852,c289441,1
Q12852,c289442,1
Q12852,c289443,1
Q12852,c289444,1
Q12852,c289445,1
Q12852,c289446,1
Q12852,c289447,1
Q12852,c289448,1
Q12852,c289449,0
Q12852,c289454,0
Q12852,c289455,1
Q12852,c289456,1
Q12852,c289457,1
Q12852,c289458,1
Q12852,c289459,1
Q12852,c289460,1
Q12852,c289461,1
Q12852,c289463,0
Q12852,c289464,0
Q12852,c289465,0
Q12852,c289466,1
Q12852,c289467,0
Q12852,c289468,0
Q12852,c289469,1
Q12852,c289470,1
Q12852,c289471,1
Q12852,c289472,1
Q12852,c289473,1
Q12852,c289474,1
Q12852,c289476,0
Q12852,c289477,0
Q12852,c289478,1
Q12852,c289479,1
Q12852,c289480,1
Q12852,c289481,1
Q12852,c289482,1
Q12852,c289483,1
Q12852,c289484,1
Q12852,c289489,1
Q12852,c289491,1
Q12852,c289492,1
Q12852,c289493,0
Q12852,c289494,0
Q12852,c289495,1
Q12852,c289504,1
Q12852,c289505,1
Q12852,c289506,1
Q12852,c289507,1
Q12852,c289508,1
Q12852,c289509,1
Q12852,c289510,1
Q12852,c289511,1
P39900,c29014,0
P39900,c29015,0
P39900,c29016,0
P39900,c29017,0
P39900,c29018,0
P39900,c29019,0
P39900,c29020,0
P39900,c29021,0
P39900,c29022,0
P56817,c29135,0
P00533,c291522,0
P04626,c291522,0
P42680,c291522,1
P51813,c291522,0
P52333,c291522,0
Q06187,c291522,1
Q08881,c291522,0
Q15303,c291522,0
P00734,c29352,0
P00734,c29353,0
P00734,c29354,0
P00734,c29355,0
P00734,c29356,0
P00734,c29357,0
P00734,c29358,0
P00734,c29359,0
P00734,c29360,0
P00734,c29361,0
P00734,c29362,0
P00734,c29363,0
P00734,c29364,0
P00734,c29365,0
P00734,c29366,0
P00734,c29367,0
P00734,c29368,0
P00734,c29369,0
P00734,c29370,0
P00734,c29371,0
P00734,c29372,0
P00734,c29373,0
P00734,c29374,0
P00734,c29375,0
P00734,c29376,0
P00734,c29377,0
P00734,c29378,0
P00734,c29379,0
P00734,c29380,0
P00734,c29381,0
P00734,c29382,0
P00734,c29383,0
P00734,c29384,0
P00734,c29385,0
P00734,c29386,0
P00734,c29387,0
Q13639,c29525,1
P01116,c29608,0
Q15382,c29608,0
Q8TEK3,c297392,0
Q8TEK3,c297393,0
Q8TEK3,c297394,1
Q8TEK3,c297395,1
O60885,c298346,0
O60885,c298347,0
O60885,c298348,0
O60885,c298349,0
O60885,c298350,1
O60885,c298351,0
P06239,c298375,1
P43405,c298375,1
Q16539,c298375,1
P06239,c298446,1
P43405,c298446,1
Q16539,c298446,1
P13569,c300428,1
P13569,c300429,0
O60341,c301063,0
P23975,c30130,0
P31645,c30130,1
Q01959,c30130,0
P49841,c303133,0
P49841,c303136,0
P49841,c303137,0
P49841,c303141,0
P49841,c303142,0
P49841,c303143,0
P49841,c303144,0
P49841,c303151,0
P49841,c303152,0
P49841,c303153,0
P49841,c303154,0
P49841,c303155,0
P49841,c303158,0
P49841,c303160,0
P49841,c303161,0
P49841,c303163,0
P49841,c303167,0
P49841,c303168,0
P49841,c303169,0
P49841,c303172,0
P49841,c303173,0
P49841,c303174,0
P49841,c303175,0
P49841,c303176,0
P49841,c303179,0
P49841,c303189,0
P49841,c303190,0
P49841,c303191,0
P49841,c303192,0
P49841,c303194,0
P49841,c303195,0
P29323,c3032,0
Q14145,c304768,0
Q14145,c304837,0
Q9Y251,c30704,0
Q15746,c307609,0
Q15746,c307610,0
Q15746,c307615,0
Q15746,c307636,0
Q15746,c307638,0
Q15746,c307640,0
Q15746,c307648,0
Q15746,c307649,0
Q15746,c307654,0
Q15746,c307668,0
Q15746,c307671,0
Q15746,c307672,0
Q15746,c307673,0
Q15746,c307674,0
Q15746,c307676,0
Q15746,c307677,0
Q15746,c307679,0
Q15746,c307686,0
P14902,c309529,0
P0C1S8,c3096,1
P30291,c3096,1
Q99640,c3096,0
P14902,c310195,0
P08238,c31040,0
P08238,c31044,0
P18089,c31046,1
P51449,c310612,1
P51449,c310613,1
P51449,c310614,1
P51449,c310615,1
P51449,c310618,1
P51449,c310619,1
P51449,c310620,1
P51449,c310621,1
P51449,c310622,1
P51449,c310623,1
P51449,c310624,1
P51449,c310625,1
P51449,c310626,1
P51449,c310627,1
P51449,c310628,1
P51449,c310629,0
P51449,c310630,1
P51449,c310632,1
P51449,c310633,1
P51449,c310634,1
P51449,c310636,1
P51449,c310637,1
P51449,c310638,0
P51449,c310639,1
P51449,c310640,0
P51449,c310641,0
P51449,c310642,1
P51449,c310643,1
P51449,c310644,0
P51449,c310645,0
P51449,c310646,1
P51449,c310647,1
P51449,c310648,1
P51449,c310649,1
P51449,c310650,1
P51449,c310651,1
P51449,c310652,1
P51449,c310653,1
P51449,c310654,1
P51449,c310655,1
P51449,c310656,1
P51449,c310657,0
P51449,c310658,1
P51449,c310659,1
P51449,c310660,1
P51449,c310661,1
P51449,c310662,1
P51449,c310663,1
P51449,c310664,1
P51449,c310665,0
P51449,c310666,0
P51449,c310668,0
P51449,c310669,0
P51449,c310670,1
P51449,c310671,1
P51449,c310672,1
P51449,c310673,0
P51449,c310674,1
P51449,c310675,1
P51449,c310676,1
P51449,c310677,1
P51449,c310678,1
P51449,c310679,1
P51449,c310680,1
P51449,c310681,1
P51449,c310682,1
P51449,c310683,1
P51449,c310684,1
P51449,c310685,1
P51449,c310686,1
P51449,c310687,1
P51449,c310688,1
P51449,c310689,0
P51449,c310690,1
P51449,c310691,0
P51449,c310692,1
P51449,c310693,1
P51449,c310694,1
P51449,c310695,1
P51449,c310696,1
P51449,c310697,0
P51449,c310698,0
P51449,c310699,1
P51449,c310700,1
O00238,c31085,0
O00329,c31085,0
O00444,c31085,0
O00506,c31085,0
O00750,c31085,0
O14578,c31085,0
O14730,c31085,0
O14733,c31085,1
O14757,c31085,0
O14920,c31085,0
O14936,c31085,0
O14965,c31085,0
O14976,c31085,0
O15075,c31085,0
O15111,c31085,0
O15146,c31085,1
O15197,c31085,0
O15264,c31085,1
O15530,c31085,0
O43283,c31085,0
O43293,c31085,0
O43353,c31085,0
O60285,c31085,0
O60331,c31085,0
O60674,c31085,0
O75116,c31085,0
O75385,c31085,0
O75460,c31085,0
O75582,c31085,0
O75676,c31085,0
O75716,c31085,0
O75747,c31085,0
O75914,c31085,0
O76039,c31085,1
O94768,c31085,0
O94804,c31085,1
O94806,c31085,0
O94921,c31085,1
O95382,c31085,0
O95747,c31085,0
O95819,c31085,1
O95835,c31085,0
O96013,c31085,0
O96017,c31085,0
P00519,c31085,1
P00533,c31085,0
P04049,c31085,0
P04626,c31085,0
P04629,c31085,0
P06213,c31085,0
P06239,c31085,1
P06241,c31085,0
P07332,c31085,0
P07333,c31085,1
P07947,c31085,0
P07948,c31085,1
P07949,c31085,1
P08069,c31085,0
P08581,c31085,0
P08631,c31085,0
P08922,c31085,0
P09619,c31085,1
P09769,c31085,0
P0C1S8,c31085,0
P0C264,c31085,0
P10721,c31085,1
P11309,c31085,0
P11362,c31085,0
P11802,c31085,0
P12931,c31085,0
P14616,c31085,0
P15056,c31085,0
P15735,c31085,0
P16234,c31085,1
P16591,c31085,0
P17612,c31085,0
P17948,c31085,0
P19525,c31085,0
P19784,c31085,0
P20794,c31085,0
P21127,c31085,0
P21709,c31085,0
P21802,c31085,0
P21860,c31085,0
P22455,c31085,0
P22607,c31085,0
P22694,c31085,0
P23443,c31085,0
P23458,c31085,0
P24723,c31085,0
P24941,c31085,0
P27037,c31085,0
P27361,c31085,0
P27448,c31085,0
P28223,c31085,0
P28482,c31085,0
P29317,c31085,0
P29320,c31085,0
P29322,c31085,1
P29323,c31085,0
P29376,c31085,0
P29597,c31085,0
P30291,c31085,0
P30530,c31085,0
P31152,c31085,0
P31749,c31085,0
P31751,c31085,0
P32298,c31085,0
P33981,c31085,0
P35590,c31085,1
P35916,c31085,0
P35968,c31085,0
P36507,c31085,0
P36888,c31085,1
P36894,c31085,0
P36896,c31085,0
P37023,c31085,0
P37173,c31085,0
P41240,c31085,0
P41743,c31085,0
P42336,c31085,0
P42338,c31085,0
P42345,c31085,0
P42679,c31085,0
P42680,c31085,0
P42681,c31085,0
P42684,c31085,1
P42685,c31085,1
P43403,c31085,0
P43405,c31085,0
P45983,c31085,0
P45984,c31085,0
P45985,c31085,0
P46734,c31085,0
P48729,c31085,0
P48736,c31085,0
P49137,c31085,0
P49336,c31085,1
P49674,c31085,0
P49759,c31085,0
P49760,c31085,0
P49761,c31085,0
P49840,c31085,0
P49841,c31085,0
P50613,c31085,1
P50750,c31085,0
P51451,c31085,0
P51617,c31085,0
P51812,c31085,0
P51813,c31085,0
P51817,c31085,0
P51955,c31085,0
P51956,c31085,0
P51957,c31085,0
P52333,c31085,0
P52564,c31085,0
P53350,c31085,0
P53355,c31085,0
P53667,c31085,0
P53671,c31085,0
P53778,c31085,1
P53779,c31085,0
P54646,c31085,0
P54753,c31085,0
P54756,c31085,0
P54760,c31085,0
P54762,c31085,0
P54764,c31085,0
P57058,c31085,0
P57059,c31085,0
P57078,c31085,0
P68400,c31085,0
P78356,c31085,0
P78362,c31085,0
P78368,c31085,0
P80192,c31085,0
P9WI81,c31085,0
Q00526,c31085,0
Q00535,c31085,0
Q00536,c31085,0
Q00537,c31085,1
Q02156,c31085,0
Q02750,c31085,0
Q02763,c31085,1
Q02779,c31085,0
Q04759,c31085,0
Q04771,c31085,0
Q04912,c31085,0
Q05397,c31085,0
Q05655,c31085,0
Q06187,c31085,0
Q06418,c31085,0
Q07912,c31085,0
Q08345,c31085,1
Q08881,c31085,0
Q09013,c31085,0
Q12851,c31085,0
Q12852,c31085,0
Q12866,c31085,0
Q13131,c31085,0
Q13153,c31085,0
Q13163,c31085,0
Q13164,c31085,0
Q13177,c31085,0
Q13188,c31085,0
Q13233,c31085,0
Q13237,c31085,0
Q13464,c31085,0
Q13470,c31085,0
Q13523,c31085,0
Q13546,c31085,0
Q13554,c31085,0
Q13555,c31085,0
Q13557,c31085,0
Q13627,c31085,0
Q13705,c31085,0
Q13873,c31085,0
Q13882,c31085,0
Q13976,c31085,0
Q14004,c31085,1
Q14012,c31085,0
Q14164,c31085,0
Q14289,c31085,0
Q14680,c31085,0
Q15139,c31085,0
Q15208,c31085,0
Q15303,c31085,0
Q15375,c31085,0
Q15391,c31085,0
Q15418,c31085,0
Q15569,c31085,0
Q15746,c31085,0
Q15759,c31085,0
Q15831,c31085,0
Q15835,c31085,0
Q16288,c31085,0
Q16512,c31085,0
Q16513,c31085,0
Q16539,c31085,0
Q16566,c31085,0
Q16584,c31085,0
Q16620,c31085,0
Q16659,c31085,0
Q16816,c31085,0
Q16832,c31085,1
Q2M2I8,c31085,0
Q32MK0,c31085,0
Q52WX2,c31085,0
Q56UN5,c31085,0
Q59H18,c31085,0
Q5S007,c31085,0
Q6DT37,c31085,0
Q6P3R8,c31085,0
Q6PHR2,c31085,0
Q6XUX3,c31085,0
Q6ZN16,c31085,0
Q7KZI7,c31085,0
Q7L7X3,c31085,1
Q86UE8,c31085,0
Q86UX6,c31085,0
Q86V86,c31085,0
Q86Y07,c31085,0
Q86YV6,c31085,0
Q86Z02,c31085,0
Q8IU85,c31085,0
Q8IVH8,c31085,0
Q8IVW4,c31085,1
Q8IW41,c31085,0
Q8IWQ3,c31085,0
Q8IY84,c31085,0
Q8IYT8,c31085,0
Q8N4C8,c31085,1
Q8N568,c31085,0
Q8N5S9,c31085,0
Q8N752,c31085,0
Q8NE63,c31085,1
Q8NEV4,c31085,0
Q8NFD2,c31085,0
Q8NG66,c31085,0
Q8NI60,c31085,0
Q8TBX8,c31085,0
Q8TD08,c31085,0
Q8TD19,c31085,0
Q8TDC3,c31085,0
Q8TDR2,c31085,1
Q8TDX7,c31085,0
Q8WTQ7,c31085,0
Q8WU08,c31085,0
Q8WXR4,c31085,0
Q92630,c31085,0
Q92772,c31085,1
Q92918,c31085,0
Q96BR1,c31085,0
Q96D53,c31085,0
Q96GD4,c31085,0
Q96L34,c31085,0
Q96NX5,c31085,0
Q96PY6,c31085,0
Q96Q40,c31085,0
Q96RR4,c31085,0
Q96SB4,c31085,0
Q99640,c31085,0
Q99683,c31085,0
Q99755,c31085,0
Q99759,c31085,0
Q9BQI3,c31085,0
Q9BRS2,c31085,0
Q9BUB5,c31085,1
Q9BVS4,c31085,0
Q9BWU1,c31085,1
Q9BX84,c31085,0
Q9BXA7,c31085,0
Q9BYT3,c31085,0
Q9BZL6,c31085,0
Q9C098,c31085,0
Q9H093,c31085,0
Q9H0K1,c31085,0
Q9H1R3,c31085,0
Q9H2G2,c31085,1
Q9H2K8,c31085,1
Q9H2X6,c31085,1
Q9H3Y6,c31085,0
Q9H422,c31085,1
Q9H4B4,c31085,0
Q9HAZ1,c31085,0
Q9HBH9,c31085,1
Q9HC98,c31085,0
Q9HCP0,c31085,0
Q9NQU5,c31085,0
Q9NRH2,c31085,0
Q9NRM7,c31085,0
Q9NRP7,c31085,0
Q9NSY1,c31085,0
Q9NWZ3,c31085,0
Q9NY57,c31085,0
Q9NYL2,c31085,1
Q9NYY3,c31085,0
Q9P0L2,c31085,0
Q9P1W9,c31085,0
Q9P286,c31085,0
Q9P289,c31085,0
Q9P2K8,c31085,0
Q9UBE8,c31085,0
Q9UBF8,c31085,0
Q9UEE5,c31085,0
Q9UEW8,c31085,0
Q9UF33,c31085,0
Q9UHD2,c31085,0
Q9UIK4,c31085,0
Q9UK32,c31085,0
Q9UKE5,c31085,0
Q9UKI8,c31085,0
Q9UL54,c31085,0
Q9UM73,c31085,0
Q9UPE1,c31085,0
Q9UPZ9,c31085,0
Q9UQ88,c31085,0
Q9UQB9,c31085,0
Q9UQM7,c31085,0
Q9Y243,c31085,0
Q9Y2H1,c31085,0
Q9Y2H9,c31085,0
Q9Y2U5,c31085,0
Q9Y463,c31085,0
Q9Y616,c31085,0
Q9Y6E0,c31085,0
Q9Y6M4,c31085,0
Q9Y6R4,c31085,0
O00238,c31088,0
O00329,c31088,0
O00444,c31088,0
O00506,c31088,0
O00750,c31088,0
O14578,c31088,0
O14730,c31088,0
O14733,c31088,0
O14757,c31088,0
O14920,c31088,0
O14936,c31088,0
O14965,c31088,0
O14976,c31088,0
O15075,c31088,0
O15111,c31088,0
O15146,c31088,0
O15197,c31088,0
O15264,c31088,0
O15530,c31088,0
O43283,c31088,0
O43293,c31088,0
O43353,c31088,0
O60285,c31088,0
O60331,c31088,0
O60674,c31088,0
O75116,c31088,0
O75385,c31088,0
O75460,c31088,0
O75582,c31088,0
O75676,c31088,0
O75716,c31088,0
O75747,c31088,0
O75914,c31088,0
O76039,c31088,0
O94768,c31088,0
O94804,c31088,0
O94806,c31088,0
O94921,c31088,0
O95382,c31088,0
O95747,c31088,0
O95819,c31088,0
O95835,c31088,0
O96013,c31088,0
O96017,c31088,0
P00519,c31088,0
P00533,c31088,0
P04049,c31088,0
P04626,c31088,0
P04629,c31088,0
P06213,c31088,0
P06239,c31088,0
P06241,c31088,0
P07332,c31088,0
P07333,c31088,0
P07947,c31088,0
P07948,c31088,0
P07949,c31088,0
P08069,c31088,0
P08581,c31088,0
P08631,c31088,0
P08922,c31088,0
P09619,c31088,0
P09769,c31088,0
P0C1S8,c31088,0
P0C264,c31088,0
P10721,c31088,0
P11309,c31088,0
P11362,c31088,0
P11802,c31088,0
P12931,c31088,0
P14616,c31088,0
P15056,c31088,0
P15735,c31088,0
P16234,c31088,0
P16591,c31088,0
P17612,c31088,0
P17948,c31088,0
P19525,c31088,0
P19784,c31088,0
P20794,c31088,0
P21127,c31088,0
P21709,c31088,0
P21802,c31088,0
P21860,c31088,0
P22455,c31088,0
P22607,c31088,0
P22694,c31088,0
P23443,c31088,0
P23458,c31088,0
P24723,c31088,0
P24941,c31088,0
P27037,c31088,0
P27361,c31088,0
P27448,c31088,0
P28482,c31088,0
P29317,c31088,0
P29320,c31088,0
P29322,c31088,0
P29323,c31088,0
P29376,c31088,0
P29597,c31088,0
P30291,c31088,0
P30530,c31088,0
P31152,c31088,0
P31749,c31088,0
P31751,c31088,0
P32298,c31088,0
