0,1,2,3,4
DB07360,0.8815196752548218,"1-{5-[2-(thieno[3,2-d]pyrimidin-4-ylamino)ethyl]-1,3-thiazol-2-yl}-3-[3-(trifluoromethyl)phenyl]urea",,FC(F)(F)C1=CC=CC(NC(=O)NC2=NC=C(CCNC3=NC=NC4=C3SC=C4)S2)=C1
DB06321,0.8813775777816772,R-348,,CCC(=O)NS(=O)(=O)C1=CC(NC2=NC=C(F)C(NC3=CC=C(OCC#C)C=C3)=N2)=CC=C1C
DB14033,0.8807808756828308,Acetyl sulfisoxazole,,CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C1=CC=C(N)C=C1
DB04480,0.8803470730781555,"3-(4-Fluorophenyl)-2-(6-Methylpyridin-2-Yl)-5,6-Dihydro-4h-Pyrrolo[1,2-B]Pyrazole",,CC1=NC(=CC=C1)C1=NN2CCCC2=C1C1=CC=C(F)C=C1
DB13051,0.8802274465560913,CH-5132799,,CS(=O)(=O)N1CCC2=C(N=C(N=C12)N1CCOCC1)C1=CN=C(N)N=C1
DB16064,0.8800333142280579,LY-3200882,,CC(C)(O)C1=CC(NC2=CC(OC3=CN(N=C3C3CCOCC3)C3CC3)=CC=N2)=CC=N1
DB07362,0.8800300359725952,"1-(5-{2-[(1-methyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)amino]ethyl}-1,3-thiazol-2-yl)-3-[3-(trifluoromethyl)phenyl]urea",,CN1N=CC2=C1C(NCCC1=CN=C(NC(=O)NC3=CC=CC(=C3)C(F)(F)F)S1)=NC=N2
DB07647,0.879802405834198,"(2R)-1-[(5,6-DIPHENYL-7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)AMINO]PROPAN-2-OL",,[H][C@](C)(O)CNC1=C2C(NC(=C2C2=CC=CC=C2)C2=CC=CC=C2)=NC=N1
DB09078,0.8797234296798706,Lenvatinib,,COC1=C(C=C2C(OC3=CC=C(NC(=O)NC4CC4)C(Cl)=C3)=CC=NC2=C1)C(N)=O
DB01948,0.8795821070671082,"1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperidin-4-Yl-3,4-Dihydroquinolin-2(1h)-One",,FC1=CC=C(C(F)=C1)C1=CC(=CC2=C1CCC(=O)N2C1=C(Cl)C=CC=C1Cl)C1CCNCC1
DB01888,0.8794806003570557,"4-[5-(Trans-4-Aminocyclohexylamino)-3-Isopropylpyrazolo[1,5-a]Pyrimidin-7-Ylamino]-N,N-Dimethylbenzenesulfonamide",yes,CC(C)C1=C2N=C(N[C@H]3CC[C@H](N)CC3)C=C(NC3=CC=C(C=C3)S(=O)(=O)N(C)C)N2N=C1
DB01938,0.879348635673523,L-Histidine Beta Naphthylamide,,[H][C@@](N)(CC1=CN=CN1)C(=O)NC1=CC=C2C=CC=CC2=C1
DB08042,0.8792593479156494,"N~4~-methyl-N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine",,COC1=CC(NC2=NC(=CC=N2)N(C)C2=CC3=C(C=C2)C(C)=NN3)=CC(OC)=C1OC
DB06860,0.8790719509124756,"2-(2-chloropyridin-4-yl)-4-methyl-1H-isoindole-1,3(2H)-dione",,CC1=C2C(=O)N(C(=O)C2=CC=C1)C1=CC=NC(Cl)=C1
DB06529,0.8787972927093506,Ocinaplon,,O=C(C1=C2N=CC=C(N2N=C1)C1=CC=NC=C1)C1=CC=CC=N1
DB03016,0.8786053657531738,CRA_1801,,NC(=N)C1=CC2=C(C=C1)N=C(N2)C1=C(O)C=CC=N1
DB06888,0.8777796030044556,"(13R,15S)-13-METHYL-16-OXA-8,9,12,22,24-PENTAAZAHEXACYCLO[15.6.2.16,9.1,12,15.0,2,7.0,21,25]HEPTACOSA-1(24),2,4,6,17(25),18,20-HEPTAENE-23,26-DIONE",yes,[H][C@]12CN(CCN3NC4=C(C=CC=C4C3=O)C3=NC4=C(NC3=O)C=CC=C4O1)[C@]([H])(C)C2
DB04400,0.8776733875274658,"L-erythro-7,8-dihydrobiopterin",,C[C@H](O)[C@H](O)C1=NC2=C(NC1)NC(N)=NC2=O
DB02567,0.8772796988487244,PD173955,,CSC1=CC=CC(NC2=NC=C3C=C(C(=O)N(C)C3=N2)C2=C(Cl)C=CC=C2Cl)=C1
DB13035,0.8772790431976318,AG-24322,yes,CCNCC1=CN=CC(=C1C)C1=CC=C2NN=C(C3=NC4=C(F)C=C(F)C=C4N3)C2=C1
DB04095,0.8771592378616333,9-Deazahypoxanthine,,O=C1NC=NC2=C1NC=C2
DB15149,0.8770291209220886,Futibatinib,,COC1=CC(=CC(OC)=C1)C#CC1=NN([C@H]2CCN(C2)C(=O)C=C)C2=C1C(N)=NC=N2
DB17026,0.876754641532898,,,
DB11740,0.8766278624534607,MK-1775,,CN1CCN(CC1)C1=CC=C(NC2=NC=C3C(=O)N(CC=C)N(C3=N2)C2=NC(=CC=C2)C(C)(C)O)C=C1
DB06834,0.8764966726303101,"N-(2-hydroxy-1,1-dimethylethyl)-1-methyl-3-(1H-pyrrolo[2,3-b]pyridin-2-yl)-1H-indole-5-carboxamide",,CN1C=C(C2=CC3=CC=CN=C3N2)C2=CC(=CC=C12)C(=O)NC(C)(C)CO
DB12275,0.8755939602851868,Seviteronel,,CC(C)[C@@](O)(C1=CN=NN1)C1=CC=C2C=C(OC(F)F)C(OC(F)F)=CC2=C1
DB07996,0.8747445940971375,5-(2-methylpiperazine-1-sulfonyl)isoquinoline,,CC1CNCCN1S(=O)(=O)C1=C2C=CN=CC2=CC=C1
DB08062,0.8747148513793945,"3-(4-CHLOROPHENYL)-5-(METHYLTHIO)-4H-1,2,4-TRIAZOLE",,CSC1=NN=C(N1)C1=CC=C(Cl)C=C1
DB12903,0.8747125267982483,DEBIO-1347,,CC1=NC2=CC=C(C=C2N1)N1N=CC(C(=O)C2=CC3=CC=CC=C3N2)=C1N
DB11958,0.8746708631515503,Brivanib,,C[C@@H](O)COC1=CN2N=CN=C(OC3=CC=C4NC(C)=CC4=C3F)C2=C1C
DB07134,0.8746275305747986,"5-(4-CHLORO-5-PHENYL-3-THIENYL)-1,2,5-THIADIAZOLIDIN-3-ONE 1,1-DIOXIDE",,ClC1=C(SC=C1N1CC(=O)NS1(=O)=O)C1=CC=CC=C1
DB03705,0.8745672106742859,6-Methylamino-5-Nitroisocytosine,,CNC1=C(C(=O)NC(N)=N1)[N+]([O-])=O
DB03572,0.874525785446167,FR230513,,[H][C@](CO)(CCC1=CC=CC2=C1C=CC=C2)N1C=NC(=C1)C(N)=O
DB05294,0.874414324760437,Vandetanib,,COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1
DB07336,0.8743011355400085,4-[3-(1H-BENZIMIDAZOL-2-YL)-1H-INDAZOL-6-YL]-2-METHOXYPHENOL,,COC1=CC(=CC=C1O)C1=CC2=C(C=C1)C(=NN2)C1=NC2=CC=CC=C2N1
DB12440,0.8741918802261353,Verdiperstat,,CC(C)OCCN1C2=C(NC=C2)C(=O)NC1=S
DB16107,0.8738882541656494,BI 2536,,CC[C@H]1N(C2CCCC2)C2=NC(NC3=CC=C(C=C3OC)C(=O)NC3CCN(C)CC3)=NC=C2N(C)C1=O
DB14943,0.8726513385772705,LGH-447,,C[C@@H]1C[C@H](N)C[C@@H](C1)C1=C(NC(=O)C2=NC(=C(F)C=C2)C2=C(F)C=CC=C2F)C=NC=C1
DB01946,0.8726449608802795,Bisindolylmaleimide VIII,,CN1C=C(C2=C1C=CC=C2)C1=C(C(=O)NC1=O)C1=CN(CCCN)C2=C1C=CC=C2
DB11832,0.8725340962409973,Crenolanib,,CC1(COC2=CC=C3N(C=NC3=C2)C2=CC=C3C=CC=C(N4CCC(N)CC4)C3=N2)COC1
DB11967,0.8723289966583252,Binimetinib,,CN1C=NC2=C(F)C(NC3=CC=C(Br)C=C3F)=C(C=C12)C(=O)NOCCO
DB12072,0.8720620274543762,Orantinib,,CC1=C(CCC(O)=O)C(C)=C(N1)\C=C1/C(=O)NC2=CC=CC=C12
DB16637,0.8717525601387024,,,
DB12021,0.8712285757064819,Dinaciclib,yes,CCC1=C2N=C(C=C(NCC3=CC=C[N+]([O-])=C3)N2N=C1)N1CCCC[C@H]1CCO
DB04721,0.8712137341499329,"N1,N2-ETHYLENE-2-METHYLAMINO-4,5,6,7-TETRABROMO-BENZIMIDAZOLE",,CN1CCN2C1=NC1=C(Br)C(Br)=C(Br)C(Br)=C21
DB15498,0.8710459470748901,BOS172722,,CCOC1=CC(=CC=C1NC1=NC=C2C=C(C)N=C(NCC(C)(C)C)C2=N1)C1=NN=CN1C
DB16267,0.8708280920982361,Olutasidenib,,C[C@H](NC1=CC=C(C#N)N(C)C1=O)C1=CC2=C(NC1=O)C=CC(Cl)=C2
DB11526,0.8701630234718323,Masitinib,,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC=C(C)C(NC3=NC(=CS3)C3=CN=CC=C3)=C2)CC1
DB07901,0.8697423934936523,5-CHLORO-6-METHYL-N-(2-PHENYLETHYL)-2-PYRIDIN-2-YLPYRIMIDIN-4-AMINE,,CC1=C(Cl)C(NCCC2=CC=CC=C2)=NC(=N1)C1=NC=CC=C1
DB11953,0.8696209192276001,PF-04447943,,C[C@@H]1CN(CC2=NC=CC=N2)C[C@H]1C1=NC2=C(C=NN2C2CCOCC2)C(=O)N1
DB11794,0.8694230914115906,Berzosertib,,CNCC1=CC=C(C=C1)C1=NOC(=C1)C1=NC(=CN=C1N)C1=CC=C(C=C1)S(=O)(=O)C(C)C
DB12500,0.8693452477455139,Fedratinib,,CC1=CN=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1NC1=CC=CC(=C1)S(=O)(=O)NC(C)(C)C
DB01667,0.868364691734314,8-azaguanine,,NC1=NC2=C(N=NN2)C(=O)N1
DB17041,0.868211030960083,,,
DB07982,0.8680931329727173,2-{4-[4-({4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-yl}amino)phenyl]piperazin-1-yl}-2-oxoethanol,yes,CC(C)N1C(C)=NC=C1C1=NC(NC2=CC=C(C=C2)N2CCN(CC2)C(=O)CO)=NC=C1
DB07025,0.8674973249435425,3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)QUINOLIN-2(1H)-ONE,,NCC1CCN(CC2=CC3=C(NC(=C3)C3=CC4=CC=CC=C4NC3=O)C=C2)CC1
DB08009,0.8671550154685974,SU-11652,,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(Cl)C=C3)=C1C
DB03583,0.8669065237045288,"(2E,3S)-3-hydroxy-5'-[(4-hydroxypiperidin-1-yl)sulfonyl]-3-methyl-1,3-dihydro-2,3'-biindol-2'(1'H)-one",yes,[H]N1C(=O)\C(C2=C1C=CC(=C2)S(=O)(=O)N1CCC(O)CC1)=C1/N([H])C2=CC=CC=C2[C@]1(C)O
DB12200,0.8660767674446106,Tivantinib,,O=C1NC(=O)[C@H]([C@@H]1C1=CNC2=CC=CC=C12)C1=CN2CCCC3=C2C1=CC=C3
DB16511,0.8660498261451721,,,
DB12868,0.8659958243370056,Intoplicine,,CN(C)CCCNC1=NC=C(C)C2=C1C1=C(N2)C=CC2=CC(O)=CC=C12
DB06350,0.8659954071044922,Elinogrel,,CNC1=C(F)C=C2C(NC(=O)N(C2=O)C2=CC=C(NC(=O)NS(=O)(=O)C3=CC=C(Cl)S3)C=C2)=C1
DB11689,0.8657728433609009,Selumetinib,,CN1C=NC2=C(F)C(NC3=C(Cl)C=C(Br)C=C3)=C(C=C12)C(=O)NOCCO
DB03841,0.865552544593811,Niraxostat,,CC(C)(C)COC1=C(C=C(C=C1)N1C=C(C=N1)C(O)=O)C#N
DB09054,0.8655200004577637,Idelalisib,,[H][C@@](CC)(NC1=NC=NC2=C1N=CN2)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1
DB00914,0.8653978109359741,Phenformin,,NC(=N)NC(=N)NCCC1=CC=CC=C1
DB17568,0.8651272654533386,,,
DB07874,0.8650715947151184,"(6S)-2-amino-6-(3'-methoxybiphenyl-3-yl)-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one",,COC1=CC(=CC=C1)C1=CC(=CC=C1)[C@]1(C)CC(=O)N(C)C(N)=N1
DB08916,0.8648217916488647,Afatinib,,CN(C)C\C=C\C(=O)NC1=C(O[C@H]2CCOC2)C=C2N=CN=C(NC3=CC(Cl)=C(F)C=C3)C2=C1
DB07234,0.8645116090774536,"3-{[(1R)-1-phenylethyl]amino}-4-(pyridin-4-ylamino)cyclobut-3-ene-1,2-dione",,[H][C@](C)(NC1=C(NC2=CC=NC=C2)C(=O)C1=O)C1=CC=CC=C1
DB18490,0.8641240000724792,,,
DB11969,0.8638296127319336,Uprosertib,,CN1N=CC(Cl)=C1C1=C(Cl)OC(=C1)C(=O)N[C@H](CN)CC1=CC=C(F)C(F)=C1
DB12314,0.8634607791900635,Chlorproguanil,,CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C(Cl)=C1
DB17053,0.8633955717086792,,,
DB08213,0.8630415797233582,"1-METHYL-5-(2-PHENOXYMETHYL-PYRROLIDINE-1-SULFONYL)-1H-INDOLE-2,3-DIONE",,[H][C@@]1(COC2=CC=CC=C2)CCCN1S(=O)(=O)C1=CC2=C(C=C1)N(C)C(=O)C2=O
DB12612,0.8629692196846008,Ozanimod,,CC(C)OC1=C(C=C(C=C1)C1=NC(=NO1)C1=C2CC[C@H](NCCO)C2=CC=C1)C#N
DB13113,0.8627935647964478,JNJ-38877605,,CN1C=C(C=N1)C1=NN2C(C=C1)=NN=C2C(F)(F)C1=CC=C2N=CC=CC2=C1
DB01268,0.8624950647354126,Sunitinib,,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C
DB07786,0.8620975017547607,"1-((1R,2S)-1-{2-[2-(4-CHLOROPHENYL)-1,3-BENZOXAZOL-7-YL]ETHYL}-2-HYDROXYPROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE",,[H][C@@](C)(O)[C@]([H])(CCC1=CC=CC2=C1OC(=N2)C1=CC=C(Cl)C=C1)N1C=NC(=C1)C(N)=O
DB11732,0.8618625402450562,Lasmiditan,,CN1CCC(CC1)C(=O)C1=CC=CC(NC(=O)C2=C(F)C=C(F)C=C2F)=N1
DB07066,0.8614973425865173,"2-CHLORO-N-[(3R)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL]-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",,[H][C@]1(CC2=C(NC1=O)C=CC=C2)NC(=O)C1=CC2=C(N1)SC(Cl)=C2
DB00629,0.8614931106567383,Guanabenz,,NC(N)=NN=CC1=C(Cl)C=CC=C1Cl
DB06090,0.8614401817321777,Bradanicline,,[H][C@@]1(CC2=CC=CN=C2)N2CCC(CC2)[C@@]1([H])NC(=O)C1=CC2=C(O1)C=CC=C2
DB08022,0.8611609935760498,"(2S)-1,3-benzothiazol-2-yl{2-[(2-pyridin-3-ylethyl)amino]pyrimidin-4-yl}ethanenitrile",,[H][C@](C#N)(C1=NC2=C(S1)C=CC=C2)C1=NC(NCCC2=CC=CN=C2)=NC=C1
DB12001,0.8608517050743103,Abemaciclib,,CCN1CCN(CC2=CC=C(NC3=NC=C(F)C(=N3)C3=CC(F)=C4N=C(C)N(C(C)C)C4=C3)N=C2)CC1
DB04720,0.8607487082481384,"S-METHYL-4,5,6,7-TETRABROMO-BENZIMIDAZOLE",,CSC1=NC2=C(N1)C(Br)=C(Br)C(Br)=C2Br
DB13165,0.8607131838798523,Ripasudil,,C[C@H]1CNCCCN1S(=O)(=O)C1=C2C(F)=CN=CC2=CC=C1
DB08360,0.858504593372345,"2-(4-ETHYLPIPERAZIN-1-YL)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",,CCN1CCN(CC1)C1=NC2=C(C=NN2C(NC2=CC=CC=C2)=N1)C#N
DB11911,0.8583391904830933,Galunisertib,,CC1=CC=CC(=N1)C1=NN2CCCC2=C1C1=C2C=C(C=CC2=NC=C1)C(N)=O
DB08757,0.8582004308700562,5-(2-chlorophenyl)furan-2-carbohydrazide,,NNC(=O)C1=CC=C(O1)C1=CC=CC=C1Cl
DB12963,0.8576117753982544,CCX-354,,COC1=CC(=CC=C1Cl)N1CCN(CC1)C(=O)CN1N=C(C2=NC=CN2)C2=CC=CN=C12
DB12267,0.8572549223899841,Brigatinib,,COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1
DB03082,0.8571902513504028,6-[(Z)-Amino(Imino)Methyl]-N-[4-(Aminomethyl)Phenyl]-4-(Pyrimidin-2-Ylamino)-2-Naphthamide,,NCC1=CC=C(NC(=O)C2=CC(NC3=NC=CC=N3)=C3C=C(C=CC3=C2)C(N)=N)C=C1
DB09063,0.8566446304321289,Ceritinib,,CC(C)OC1=C(NC2=NC=C(Cl)C(N2)=NC2=CC=CC=C2S(=O)(=O)C(C)C)C=C(C)C(=C1)C1CCNCC1
DB00594,0.8565012216567993,Amiloride,,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N
DB12183,0.8564653396606445,Sapitinib,,CNC(=O)CN1CCC(CC1)OC1=C(OC)C=C2N=CN=C(NC3=CC=CC(Cl)=C3F)C2=C1
DB03288,0.8563650846481323,5-Chloro-1h-Indole-2-Carboxylic Acid{[Cyclopentyl-(2-Hydroxy-Ethyl)-Carbamoyl]-Methyl}-Amide,,[H][C@@](O)(CNC(=O)C1=CC2=CC(Cl)=CC=C2N1)N(CCO)C1CCCC1
DB11883,0.8556044697761536,SB-705498,,FC(F)(F)C1=CC=C(N=C1)N1CC[C@H](C1)NC(=O)NC1=CC=CC=C1Br
DB16703,0.8555650115013123,,,
DB07845,0.8555171489715576,"2-fluoro-6-{[2-({2-methoxy-4-[(methylsulfonyl)methyl]phenyl}amino)-7H-pyrrolo[2,3-d]pyrimidin-4-yl]amino}benzamide",,COC1=C(NC2=NC3=C(C=CN3)C(NC3=CC=CC(F)=C3C(N)=O)=N2)C=CC(CS(C)(=O)=O)=C1
DB08838,0.8551869988441467,Agmatine,,NCCCCNC(N)=N
DB06892,0.8548401594161987,"(5S)-4,5-difluoro-6-[(2-fluoro-4-iodophenyl)imino]-N-(2-hydroxyethoxy)cyclohexa-1,3-diene-1-carboxamide",,[H][C@@]1(F)C(F)=CC=C(C(=O)NOCCO)\C1=N\C1=C(F)C=C(I)C=C1
DB18707,0.854837954044342,,,
DB17040,0.8541634678840637,,,
DB08424,0.8532094955444336,"[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL](3-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}PHENYL)METHANONE",,[H][C@](O)(CO)COC1=CC(=CC=C1)C(=O)C1=C(N)N(N=C1)C1=CC=C(F)C=C1
DB00839,0.853065550327301,Tolazamide,,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1
DB06623,0.8529385328292847,Flupirtine,,CCOC(=O)NC1=C(N)N=C(NCC2=CC=C(F)C=C2)C=C1
DB07398,0.8528969883918762,"2-[(CYCLOPROPYLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE",,NC(=O)C1=C(NC(=O)C2CC2)SC2=C1CCCC2
DB16039,0.8528763055801392,AN2898,,OB1OCC2=C1C=CC(OC1=CC(C#N)=C(C=C1)C#N)=C2
DB09074,0.8526500463485718,Olaparib,,FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCN(CC1)C(=O)C1CC1
DB02873,0.85194331407547,"1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperazin-1-Yl-3,4-Dihydroquinazolin-2(1h)-One",,FC1=CC=C(C(F)=C1)C1=C2CNC(=O)N(C2=CC(=C1)N1CCNCC1)C1=C(Cl)C=CC=C1Cl
DB01772,0.8517353534698486,"3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione",,[H][C@@](O)(CO)CNC1=CC=CC(=C1)C1=C(C(=O)NC1=O)C1=CN(C)C2=CC=C(F)C=C12
DB16214,0.8510777950286865,Landipirdine,,NC(=O)NC[C@@H]1CCCC2=CC(=CC=C12)S(=O)(=O)C1=CC(F)=CC=C1
DB11775,0.8504867553710938,PF-03758309,,CN(C)C[C@@H](NC(=O)N1CC2=C(NN=C2NC2=C3SC=CC3=NC(C)=N2)C1(C)C)C1=CC=CC=C1
DB07251,0.8499992489814758,"N'-(3-CHLORO-4-METHOXY-PHENYL)-N-(3,4,5-TRIMETHOXYPHENYL)-1,3,5-TRIAZINE-2,4-DIAMINE",,COC1=CC(NC2=NC=NC(NC3=CC(Cl)=C(OC)C=C3)=N2)=CC(OC)=C1OC
DB19010,0.8498523831367493,,,
DB06879,0.8487251996994019,"5-(4'-AMINO-1'-ETHYL-5',8'-DIFLUORO-1'H-SPIRO[PIPERIDINE-4,2'-QUINAZOLINE]-1-YLCARBONYL)PICOLINONITRILE",,CCN1C2=C(F)C=CC(F)=C2C(N)=NC11CCN(CC1)C(=O)C1=CN=C(CC1)C#N
DB07192,0.8486279845237732,(3S)-N-(3-BROMOPHENYL)-1-CYCLOHEXYL-5-OXOPYRROLIDINE-3-CARBOXAMIDE,,[H][C@]1(CN(C2CCCCC2)C(=O)C1)C(=O)NC1=CC=CC(Br)=C1
DB07876,0.8484976291656494,(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE,,[H][C@]1(C)CNCCCN1S(=O)(=O)C1=C2C(C)=CN=CC2=CC=C1
DB01123,0.8478926420211792,Proflavine,,NC1=CC2=NC3=C(C=CC(N)=C3)C=C2C=C1
DB11814,0.8478893637657166,PF-03882845,,OC(=O)C1=CC2=C(C=C1)C1=NN([C@@H](C3CCCC3)[C@H]1CC2)C1=CC=C(C#N)C(Cl)=C1
DB07326,0.8472976684570312,"6-chloro-N-pyrimidin-5-yl-3-{[3-(trifluoromethyl)phenyl]amino}-1,2-benzisoxazole-7-carboxamide",,FC(F)(F)C1=CC(NC2=NOC3=C(C(=O)NC4=CN=CN=C4)C(Cl)=CC=C23)=CC=C1
DB14723,0.8467670679092407,Larotrectinib,,O[C@H]1CCN(C1)C(=O)NC1=C2N=C(C=CN2N=C1)N1CCC[C@@H]1C1=C(F)C=CC(F)=C1
DB12946,0.846106767654419,"8-cyclopentyl-1,3-dipropylxanthine",,CCCN1C2=C(N=C(N2)C2CCCC2)C(=O)N(CCC)C1=O
DB15190,0.8460674285888672,GLPG-0259,,CC(C)N1C[C@@H]2C[C@H]1CN2C1=CC=C(NC2=NC=C(N3N=CN=C23)C2=COC(=C2)C(N)=O)C=C1
DB03623,0.8458324670791626,"9-(4-Hydroxyphenyl)-2,7-Phenanthroline",,OC1=CC=C(C=C1)C1=CC2=C(C=CC3=C2C=NC=C3)N=C1
DB12854,0.845730185508728,BMS-908662,,COC(=O)NC1=NC2=CC(=CC=C2N1)C1(O)N(C(=O)C2=CC=CC=C12)C1=CC(Cl)=CC=C1C
DB02611,0.8454378843307495,Balanol Analog 1,,[H][C@]1(CNCCC[C@@]1([H])OC(=O)C1=CC=C(O)C=C1)NC(=O)C1=CC=C(O)C=C1
DB12900,0.845288097858429,Irdabisant,,C[C@@H]1CCCN1CCCOC1=CC=C(C=C1)C1=NNC(=O)C=C1
DB16823,0.8452597260475159,,,
DB14975,0.8449241518974304,Voxelotor,,CC(C)N1N=CC=C1C1=C(COC2=CC=CC(O)=C2C=O)C=CC=N1
DB03476,0.844870388507843,Trans-6-(2-Phenylcyclopropyl)-Naphthalene-2-Carboxamidine,,[H][C@]1(C[C@@]1([H])C1=CC2=CC=C(C=C2C=C1)C(N)=N)C1=CC=CC=C1
DB01041,0.8448363542556763,Thalidomide,,O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12
DB12306,0.8446627855300903,Cipargamin,,C[C@H]1CC2=C(NC3=CC(Cl)=C(F)C=C23)[C@@]2(N1)C(=O)NC1=CC=C(Cl)C=C21
DB08771,0.8440918326377869,"(5R)-2-[(2-Fluorophenyl)amino]-5-isopropyl-1,3-thiazol-4(5H)-one",,CC(C)[C@H]1SC(NC2=C(F)C=CC=C2)=NC1=O
DB03777,0.8437996506690979,Bisindolylmaleimide I,,CN(C)CCCN1C=C(C2=C1C=CC=C2)C1=C(C(=O)NC1=O)C1=CNC2=C1C=CC=C2
DB13060,0.8433255553245544,CEP-37440,,CNC(=O)C1=CC=CC=C1NC1=C(Cl)C=NC(NC2=CC=C3C[C@H](CCCC3=C2OC)N2CCN(CCO)CC2)=N1
DB17143,0.8429884910583496,,,
DB06909,0.8406628370285034,"1-ethyl-N-(phenylmethyl)-4-(tetrahydro-2H-pyran-4-ylamino)-1H-pyrazolo[3,4-b]pyridine-5-carboxamide",,CCN1N=CC2=C1N=CC(C(=O)NCC1=CC=CC=C1)=C2NC1CCOCC1
DB11496,0.8404915928840637,2-mercaptobenzothiazole,,S=C1NC2=C(S1)C=CC=C2
DB01188,0.8403602838516235,Ciclopirox,,CC1=CC(=O)N(O)C(=C1)C1CCCCC1
DB06370,0.840012788772583,Indisulam,,NS(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC2=C1NC=C2Cl
DB16193,0.8397762179374695,IMR-687,,C[C@@H]1CN(CC2=NC=CC=N2)C[C@H]1C1=CN2C(=NC=C2C(=O)N1)C1CCOCC1
DB06852,0.8387280106544495,CHIR-124,,ClC1=CC2=C(NC(=O)C(C3=NC4=CC=CC=C4N3)=C2N[C@@H]2CN3CCC2CC3)C=C1
DB03737,0.8383393287658691,"4-((3r,4s,5r)-4-Amino-3,5-Dihydroxy-Hex-1-Ynyl)-5-Fluoro-3-[1-(3-Methoxy-1h-Pyrrol-2-Yl)-Meth-(Z)-Ylidene]-1,3-Dihydro-Indol-2-One",yes,[H][C@](C)(O)[C@]([H])(N)[C@]([H])(O)C#CC1=C(F)C=CC2=C1\C(=C\C1=C(OC)C=CN1)C(=O)N2
DB07537,0.8375697135925293,"N'-(6-aminopyridin-3-yl)-N-(2-cyclopentylethyl)-4-methyl-benzene-1,3-dicarboxamide",,CC1=CC=C(C=C1C(=O)NC1=CN=C(N)C=C1)C(=O)NCCC1CCCC1
DB14973,0.8371371626853943,Abrocitinib,,CCCS(=O)(=O)N[C@H]1C[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
DB06155,0.8370898365974426,Rimonabant,,CC1=C(N(N=C1C(=O)NN1CCCCC1)C1=C(Cl)C=C(Cl)C=C1)C1=CC=C(Cl)C=C1
DB01854,0.8367987871170044,5-Bromonicotinamide,,NC(=O)C1=CN=CC(Br)=C1
DB07174,0.8358020186424255,"6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-4-(3-METHOXYPROPYL)-2,2-DIMETHYL-2H-1,4-BENZOXAZIN-3(4H)-ONE",,CCC1=C(C(N)=NC(N)=N1)C1=CC=C2OC(C)(C)C(=O)N(CCCOC)C2=C1
DB06075,0.8356302380561829,Linsitinib,,C[C@@]1(O)C[C@@H](C1)C1=NC(=C2N1C=CN=C2N)C1=CC=C2C=CC(=NC2=C1)C1=CC=CC=C1
